2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
28.95,1.2339441104,-1.1742692264,-6.6509204971
28.96,1.2431347563,-1.1746664758,-6.6461752063
28.97,1.2419359764,-1.173871977,-6.6517113789
28.98,1.2431347563,-1.1774472216,-6.6612019605
28.99,1.2451327228,-1.1826114638,-6.6647609286
29.00,1.234743297,-1.1869812072,-6.6548749061
29.01,1.2119664789,-1.185789459,-6.6469660881
29.02,1.1839949479,-1.1734747276,-6.6505250562
29.03,1.154824637,-1.157982001,-6.6600156378
29.04,1.1312486323,-1.1444755214,-6.6714834239
29.05,1.1164636802,-1.1369277828,-6.6797876828
29.06,1.1048754745,-1.1333525382,-6.6821603282
29.07,1.098881575,-1.1234213032,-6.68295121
29.08,1.0964840152,-1.1130928188,-6.6809740055
29.09,1.0928876755,-1.1119010706,-6.6778104783
29.10,1.0960844219,-1.116270814,-6.6738560693
29.11,1.1060742544,-1.1250103008,-6.6734606284
29.12,1.1128673405,-1.1329552888,-6.6778104783
29.13,1.1176624601,-1.13216079,-6.686905619
29.14,1.1236563596,-1.1333525382,-6.6960007597
29.15,1.1284514792,-1.1349415358,-6.7047004595
29.16,1.1304494457,-1.1325580394,-6.7220998591
29.17,1.1364433452,-1.1297772936,-6.7402901405
29.18,1.1448348045,-1.126202049,-6.7596667446
29.19,1.1488307375,-1.1250103008,-6.7731117352
29.20,1.1552242303,-1.1210378068,-6.7703436489
29.21,1.1740051154,-1.1115038212,-6.7616439491
29.22,1.1987799,-1.1019698356,-6.754130572
29.23,1.2203579382,-1.0972028428,-6.7450354313
29.24,1.2343437037,-1.094422097,-6.7319858816
29.25,1.2383396367,-1.0960110946,-6.7248679454
29.26,1.2455323161,-1.104353332,-6.714586482
29.27,1.2603172682,-1.1130928188,-6.694814437
29.28,1.2767005935,-1.1214350562,-6.6726697466
29.29,1.2930839188,-1.1357360346,-6.6517113789
29.30,1.3042725312,-1.1516260106,-6.6248213977
29.31,1.3098668374,-1.1631462432,-6.6006995028
29.32,1.3162603302,-1.1746664758,-6.5927906848
29.33,1.3242521962,-1.1845977108,-6.5967450938
29.34,1.3274489426,-1.1913509506,-6.6010949437
29.35,1.3342420287,-1.2004876868,-6.6010949437
29.36,1.3566192535,-1.205651929,-6.6010949437
29.37,1.3845907845,-1.2104189218,-6.6101900844
29.38,1.4017732964,-1.2211446556,-6.6382663883
29.39,1.4153594686,-1.2346511352,-6.6722743057
29.40,1.4377366934,-1.2425961232,-6.7007460505
29.41,1.4533208321,-1.2457741184,-6.7339630861
29.42,1.458515545,-1.253321857,-6.7723208534
29.43,1.4581159517,-1.2688145836,-6.7996062755
29.44,1.4593147316,-1.2795403174,-6.8102831798
29.45,1.4657082244,-1.2823210632,-6.80158348
29.46,1.4681057842,-1.2827183126,-6.7865567258
29.47,1.4677061909,-1.285101809,-6.781811435
29.48,1.4733004971,-1.293046797,-6.7826023168
29.49,1.4840895162,-1.302978032,-6.7707390898
29.50,1.4872862626,-1.3093340224,-6.7545260129
29.51,1.4812923631,-1.3081422742,-6.7489898403
29.52,1.4748988703,-1.2986082886,-6.7387083769
29.53,1.4725013105,-1.2882798042,-6.7209135364
29.54,1.4693045641,-1.2803348162,-6.7094457503
29.55,1.4561179852,-1.2719925788,-6.6999551687
29.56,1.434539947,-1.2596778474,-6.6924417916
29.57,1.4109639423,-1.2429933726,-6.6896737053
29.58,1.3833920046,-1.2302813918,-6.6944189961
29.59,1.3562196602,-1.2191584086,-6.7003506096
29.60,1.3418343014,-1.2084326748,-6.7110275139
29.61,1.334641622,-1.1988986892,-6.7339630861
29.62,1.3274489426,-1.1885702048,-6.7537351311
29.63,1.3178587034,-1.1802279674,-6.7596667446
29.64,1.302674158,-1.1742692264,-6.7648074763
29.65,1.2870900193,-1.1643379914,-6.7758798215
29.66,1.2679095409,-1.1516260106,-6.7841840804
29.67,1.2447331295,-1.1353387852,-6.797629071
29.68,1.2203579382,-1.1154763152,-6.8110740616
29.69,1.1971815268,-1.0936275982,-6.8170056751
29.70,1.1756034886,-1.076545874,-6.8233327295
29.71,1.1572221968,-1.0674091378,-6.8261008158
29.72,1.1512282973,-1.0570806534,-6.8304506657
29.73,1.1596197566,-1.0435741738,-6.8423138927
29.74,1.1740051154,-1.0280814472,-6.8518044743
29.75,1.1935851871,-1.0121914712,-6.8541771197
29.76,1.2219563114,-1.0022602362,-6.8494318289
29.77,1.2495282491,-1.0006712386,-6.8367777201
29.78,1.2751022203,-0.9959042458,-6.8177965569
29.79,1.3046721245,-0.9895482554,-6.8019789209
29.80,1.3302460957,-0.985178512,-6.7968381892
29.81,1.3486273875,-0.9823977662,-6.8027698027
29.82,1.3598159999,-0.9875620084,-6.8098877389
29.83,1.3682074592,-1.005040982,-6.8090968571
29.84,1.3817936314,-1.0177529628,-6.8011880391
29.85,1.3909842773,-1.0205337086,-6.7881384894
29.86,1.386588751,-1.0276841978,-6.7742980579
29.87,1.3765989185,-1.0399989292,-6.7608530673
29.88,1.3670086793,-1.0570806534,-6.754130572
29.89,1.3494265741,-1.0729706294,-6.7505716039
29.90,1.3202562632,-1.0840936126,-6.7426627859
29.91,1.2874896126,-1.0928330994,-6.7367311724
29.92,1.2583193017,-1.1087230754,-6.7319858816
29.93,1.2395384166,-1.128188296,-6.7256588272
29.94,1.234743297,-1.1432837732,-6.7232861818
29.95,1.2291489908,-1.157982001,-6.7232861818
29.96,1.2215567181,-1.1746664758,-6.7213089773
29.97,1.2159624119,-1.1981041904,-6.714586482
29.98,1.2079705459,-1.2267061472,-6.702723255
29.99,1.2051733928,-1.2568971016,-6.6873010599
30.00,1.2051733928,-1.2854990584,-6.6746469511
30.01,1.202775833,-1.3144982646,-6.6702971012
30.02,1.1931855938,-1.3403194756,-6.6762287147
30.03,1.1712079623,-1.3629626914,-6.6900691462
30.04,1.1452343978,-1.3836196602,-6.6940235552
30.05,1.1296502591,-1.3991123868,-6.6888828235
30.06,1.1168632735,-1.4106326194,-6.6801831237
30.07,1.106873441,-1.4173858592,-6.667133574
30.08,1.1036766946,-1.4209611038,-6.6556657879
30.09,1.1048754745,-1.4205638544,-6.651315938
30.10,1.1052750678,-1.418180358,-6.6544794652
30.11,1.1084718142,-1.420166605,-6.6556657879
30.12,1.1232567663,-1.4249335978,-6.6619928423
30.13,1.1464331777,-1.4289060918,-6.6667381331
30.14,1.1752038953,-1.4308923388,-6.6663426922
30.15,1.2071713593,-1.4324813364,-6.6643654877
30.16,1.2359420769,-1.4273170942,-6.659224756
30.17,1.2583193017,-1.4217556026,-6.6639700468
30.18,1.2699075074,-1.4209611038,-6.6730651875
30.19,1.2798973399,-1.4213583532,-6.6746469511
30.20,1.2990778183,-1.422152852,-6.6722743057
30.21,1.3158607369,-1.4293033412,-6.6702971012
30.22,1.3250513828,-1.4324813364,-6.6667381331
30.23,1.3326436555,-1.4316868376,-6.6619928423
30.24,1.3366395885,-1.4285088424,-6.6619928423
30.25,1.3410351148,-1.4217556026,-6.6762287147
30.26,1.3438322679,-1.4150023628,-6.6920463507
30.27,1.3474286076,-1.4066601254,-6.6952098779
30.28,1.3558200669,-1.3879894036,-6.7015369323
30.29,1.3630127463,-1.3617709432,-6.7082594276
30.30,1.3654103061,-1.3299909912,-6.7090503094
30.31,1.3702054257,-1.2982110392,-6.7165636865
30.32,1.3769985118,-1.2688145836,-6.7307995589
30.33,1.3797956649,-1.249349363,-6.7387083769
30.34,1.3857895644,-1.2390208786,-6.7398946996
30.35,1.4009741098,-1.2267061472,-6.7402901405
30.36,1.4237509279,-1.2120079194,-6.7446399904
30.37,1.4413330331,-1.203665682,-6.7505716039
30.38,1.4529212388,-1.203665682,-6.7509670448
30.39,1.4653086311,-1.2108161712,-6.7485943994
30.40,1.474499277,-1.2227336532,-6.7438491086
30.41,1.4796939899,-1.2282951448,-6.7387083769
30.42,1.4788948033,-1.2286923942,-6.7438491086
30.43,1.4737000904,-1.225514399,-6.7533396902
30.44,1.4645094445,-1.2143914158,-6.7636211536
30.45,1.4525216455,-1.2040629314,-6.7802296714
30.46,1.4381362867,-1.1988986892,-6.7984199528
30.47,1.4189558083,-1.1865839578,-6.8122603843
30.48,1.3949802103,-1.1671187372,-6.8197737614
30.49,1.3710046123,-1.1476535166,-6.8217509659
30.50,1.3502257607,-1.1269965478,-6.8181919978
30.51,1.3354408086,-1.1035588332,-6.8102831798
30.52,1.3262501627,-1.0840936126,-6.80158348
30.53,1.3202562632,-1.0689981354,-6.7984199528
30.54,1.3086680575,-1.0550944064,-6.7964427483
30.55,1.2930839188,-1.050724663,-6.7837886395
30.56,1.2814957131,-1.050724663,-6.7663892399
30.57,1.2719054739,-1.0511219124,-6.7450354313
30.58,1.2619156414,-1.0570806534,-6.7252633863
30.59,1.2511266223,-1.070587133,-6.7224953
30.60,1.2451327228,-1.0880661066,-6.734358527
30.61,1.2355424836,-1.1095175742,-6.7430582268
30.62,1.2247534645,-1.1305717924,-6.7430582268
30.63,1.2215567181,-1.1508315118,-6.7454308722
30.64,1.2251530578,-1.1643379914,-6.7493852812
30.65,1.2323457372,-1.165926989,-6.7485943994
30.66,1.2323457372,-1.159968248,-6.7529442493
30.67,1.2243538712,-1.1536122576,-6.7549214538
30.68,1.214763632,-1.148050766,-6.7521533675
30.69,1.2079705459,-1.1377222816,-6.7545260129
30.70,1.1999786799,-1.1174625622,-6.76203939
30.71,1.194783967,-1.1019698356,-6.7731117352
30.72,1.2011774598,-1.0876688572,-6.777857026
30.73,1.2163620052,-1.0733678788,-6.7719254125
30.74,1.2271510243,-1.0598613992,-6.7553168947
30.75,1.2279502109,-1.0491356654,-6.7347539679
30.76,1.2251530578,-1.040793428,-6.7228907409
30.77,1.2191591583,-1.0296704448,-6.7098411912
30.78,1.2127656655,-1.022917205,-6.6865101781
30.79,1.2031754263,-1.0264924496,-6.6691107785
30.80,1.186792101,-1.0312594424,-6.6643654877
30.81,1.1740051154,-1.0312594424,-6.659224756
30.82,1.1640152829,-1.0336429388,-6.6438025609
30.83,1.154824637,-1.0392044304,-6.6303575703
30.84,1.1536258571,-1.042779675,-6.6212624296
30.85,1.1556238236,-1.046752169,-6.6109809662
30.86,1.1480315509,-1.0479439172,-6.607817439
30.87,1.1456339911,-1.0443686726,-6.6141444934
30.88,1.1504291107,-1.0356291858,-6.6252168386
30.89,1.1472323643,-1.0253007014,-6.6307530112
30.90,1.1280518859,-1.0125887206,-6.6351028611
30.91,1.1124677472,-0.9974932434,-6.64340712
30.92,1.1076726276,-0.987164759,-6.647361529
30.93,1.1036766946,-0.979219771,-6.6528977016
30.94,1.102877508,-0.9796170204,-6.667133574
30.95,1.102877508,-0.9867675096,-6.6825557691
30.96,1.098881575,-0.9966987446,-6.6991642869
30.97,1.0944860487,-1.0161639652,-6.7157728047
30.98,1.0928876755,-1.0392044304,-6.7284269135
30.99,1.090889709,-1.062642145,-6.7296132362
31.00,1.0884921492,-1.0892578548,-6.7256588272
31.01,1.0896909291,-1.1186543104,-6.726449709
31.02,1.0992811683,-1.1492425142,-6.7335676452
31.03,1.1128673405,-1.175858224,-6.7430582268
31.04,1.1216583931,-1.2024739338,-6.7509670448
31.05,1.1324474122,-1.2326648882,-6.765993799
31.06,1.1456339911,-1.2596778474,-6.7754843806
31.07,1.1532262638,-1.2775540704,-6.7754843806
31.08,1.1600193499,-1.2902660512,-6.7762752624
31.09,1.1736055221,-1.3025807826,-6.7770661442
31.10,1.1895892541,-1.306950526,-6.773902617
31.11,1.2083701392,-1.3077450248,-6.7691573262
31.12,1.2331449238,-1.3093340224,-6.7648074763
31.13,1.2631144213,-1.3125120176,-6.7695527671
31.14,1.2862908327,-1.318868008,-6.7766707033
31.15,1.3046721245,-1.3244294996,-6.7810205532
31.16,1.3242521962,-1.3260184972,-6.7861612849
31.17,1.3370391818,-1.3264157466,-6.7909065757
31.18,1.3486273875,-1.3291964924,-6.7968381892
31.19,1.370605019,-1.3335662358,-6.8035606845
31.20,1.3953798036,-1.340716725,-6.8106786207
31.21,1.4053696361,-1.3530314564,-6.8126558252
31.22,1.4009741098,-1.3653461878,-6.8098877389
31.23,1.3941810237,-1.380441665,-6.8130512661
31.24,1.3853899711,-1.3959343916,-6.8257053749
31.25,1.3773981051,-1.4086463724,-6.8312415475
31.26,1.3726029855,-1.4185776074,-6.8300552248
31.27,1.3698058324,-1.4225501014,-6.8348005156
31.28,1.3650107128,-1.422152852,-6.845081979
31.29,1.3578180334,-1.4197693556,-6.8573406469
31.30,1.3522237272,-1.412221617,-6.8624813786
31.31,1.3502257607,-1.4007013844,-6.8668312285
31.32,1.3498261674,-1.3875921542,-6.8743446056
31.33,1.3494265741,-1.3736884252,-6.8743446056
31.34,1.3410351148,-1.3609764444,-6.8715765193
31.35,1.3282481292,-1.3494562118,-6.8723674011
31.36,1.3162603302,-1.342702972,-6.8715765193
31.37,1.2994774116,-1.3434974708,-6.8672266694
31.38,1.2838932729,-1.3419084732,-6.8652494649
31.39,1.2727046605,-1.3339634852,-6.8656449058
31.40,1.2551225553,-1.3303882406,-6.8668312285
31.41,1.2371408568,-1.3291964924,-6.8589224105
31.42,1.2331449238,-1.3240322502,-6.8474546244
31.43,1.230747364,-1.3216487538,-6.8391503655
31.44,1.214763632,-1.3192652574,-6.8284734612
31.45,1.1991794933,-1.3152927634,-6.8110740616
31.46,1.1927860005,-1.3037725308,-6.7984199528
31.47,1.194783967,-1.2894715524,-6.789720253
31.48,1.1943843737,-1.279143068,-6.7837886395
31.49,1.1919868139,-1.2727870776,-6.7735071761
31.50,1.1911876273,-1.2696090824,-6.7644120354
31.51,1.1895892541,-1.2688145836,-6.7537351311
31.52,1.1879908809,-1.2676228354,-6.7347539679
31.53,1.186792101,-1.2644448402,-6.714586482
31.54,1.1871916943,-1.253321857,-6.6971870824
31.55,1.1959827469,-1.2406098762,-6.6833466509
31.56,1.2075709526,-1.2350483846,-6.6770195965
31.57,1.2179603784,-1.233459387,-6.6726697466
31.58,1.234743297,-1.2271033966,-6.6572475515
31.59,1.2591184883,-1.217569411,-6.6438025609
31.60,1.2858912394,-1.2088299242,-6.6378709474
31.61,1.3150615503,-1.199693188,-6.6343119793
31.62,1.3378383684,-1.1941316964,-6.6347074202
31.63,1.3526233205,-1.1929399482,-6.6430116791
31.64,1.3722033922,-1.1869812072,-6.6544794652
31.65,1.3949802103,-1.1766527228,-6.6564566697
31.66,1.4173574351,-1.1726802288,-6.6564566697
31.67,1.4393350666,-1.1667214878,-6.6651563695
31.68,1.4557183919,-1.1528177588,-6.6722743057
31.69,1.4693045641,-1.1329552888,-6.6687153376
31.70,1.4760976502,-1.1130928188,-6.6604110787
31.71,1.4756980569,-1.0968055934,-6.6485478517
31.72,1.4701037507,-1.0832991138,-6.6323347748
31.73,1.470503344,-1.0697926342,-6.6180989024
31.74,1.4740996837,-1.0542999076,-6.6129581707
31.75,1.4701037507,-1.0392044304,-6.6129581707
31.76,1.4657082244,-1.0320539412,-6.6026767073
31.77,1.4697041574,-1.0276841978,-6.5912089212
31.78,1.4713025306,-1.0201364592,-6.591999803
31.79,1.4653086311,-1.016958464,-6.5983268574
31.80,1.4509232723,-1.0197392098,-6.595954212
31.81,1.4373371001,-1.0221227062,-6.5908134803
31.82,1.4261484877,-1.0201364592,-6.5923952439
31.83,1.4189558083,-1.0213282074,-6.5935815666
31.84,1.4137610954,-1.024903452,-6.6003040619
31.85,1.406568416,-1.0213282074,-6.6090037617
31.86,1.3989761433,-1.020930958,-6.6165171388
31.87,1.3961789902,-1.0272869484,-6.6248213977
31.88,1.386588751,-1.028875946,-6.6374755065
31.89,1.3730025788,-1.020930958,-6.6481524108
31.90,1.3606151865,-1.0121914712,-6.659224756
31.91,1.3470290143,-1.0106024736,-6.6766241556
31.92,1.3298465024,-1.0177529628,-6.6900691462
31.93,1.314661957,-1.0296704448,-6.6967916415
31.94,1.3058709044,-1.0411906774,-6.7054913413
31.95,1.2994774116,-1.0582724016,-6.7189363319
31.96,1.2902867657,-1.0769431234,-6.7315904407
31.97,1.2838932729,-1.0928330994,-6.7430582268
31.98,1.2790981533,-1.1079285766,-6.7505716039
31.99,1.2739034404,-1.1190515598,-6.7489898403
32.00,1.2671103543,-1.1238185526,-6.7426627859
32.01,1.2619156414,-1.1250103008,-6.7315904407
32.02,1.2575201151,-1.1246130514,-6.7173545683
32.03,1.2483294692,-1.1258047996,-6.7047004595
32.04,1.2323457372,-1.1289827948,-6.6971870824
32.05,1.2127656655,-1.1305717924,-6.6920463507
32.06,1.1971815268,-1.1297772936,-6.6817648873
32.07,1.1855933211,-1.1269965478,-6.6663426922
32.08,1.1764026752,-1.1258047996,-6.6572475515
32.09,1.1704087757,-1.1309690418,-6.6556657879
32.10,1.166812436,-1.136133284,-6.6556657879
32.11,1.1596197566,-1.1345442864,-6.6532931425
32.12,1.1520274839,-1.1293800442,-6.651315938
32.13,1.1528266705,-1.1265992984,-6.651315938
32.14,1.1564230102,-1.1289827948,-6.6509204971
32.15,1.1620173164,-1.134147037,-6.6576429924
32.16,1.1660132494,-1.1405030274,-6.6667381331
32.17,1.1680112159,-1.1492425142,-6.6793922419
32.18,1.1664128427,-1.1552012552,-6.6928372325
32.19,1.1644148762,-1.1575847516,-6.7050959004
32.20,1.1688104025,-1.1583792504,-6.7193317728
32.21,1.1756034886,-1.1635434926,-6.7394992587
32.22,1.1819969814,-1.1726802288,-6.7572940992
32.23,1.1768022685,-1.1853922096,-6.7636211536
32.24,1.1644148762,-1.2032684326,-6.7667846808
32.25,1.1600193499,-1.2223364038,-6.7691573262
32.26,1.1596197566,-1.2386236292,-6.7711345307
32.27,1.154824637,-1.2541163558,-6.7782524669
32.28,1.1480315509,-1.2636503414,-6.7845795213
32.29,1.1352445653,-1.2688145836,-6.7873476076
32.30,1.11886124,-1.2743760752,-6.793674662
32.31,1.1100701874,-1.2795403174,-6.7992108346
32.32,1.1064738477,-1.289074303,-6.8011880391
32.33,1.1044758812,-1.3017862838,-6.8051424481
32.34,1.1044758812,-1.3121147682,-6.8177965569
32.35,1.1016787281,-1.3212515044,-6.8351959565
32.36,1.0960844219,-1.3276074948,-6.8470591835
32.37,1.0964840152,-1.3319772382,-6.8601087332
32.38,1.102877508,-1.3359497322,-6.8782990146
32.39,1.1152649003,-1.3450864684,-6.8953029733
32.40,1.1412384648,-1.356606701,-6.9127023729
32.41,1.174804302,-1.3641544396,-6.9344516224
32.42,1.2039746129,-1.3717021782,-6.9510601402
32.43,1.230747364,-1.384414159,-6.9522464629
32.44,1.2595180816,-1.394345394,-6.947896613
32.45,1.2898871724,-1.3971261398,-6.9510601402
32.46,1.3130635838,-1.4010986338,-6.9565963128
32.47,1.3342420287,-1.4054683772,-6.9522464629
32.48,1.3606151865,-1.4010986338,-6.9435467631
32.49,1.3841911912,-1.3935508952,-6.9384060314
32.50,1.3953798036,-1.3796471662,-6.9289154498
32.51,1.4045704495,-1.3681269336,-6.9158659001
32.52,1.4205541815,-1.3593874468,-6.8992573823
32.53,1.4341403537,-1.3470727154,-6.8822534236
32.54,1.4405338465,-1.3371414804,-6.8672266694
32.55,1.4469273393,-1.332771737,-6.8458728608
32.56,1.4497244924,-1.326812996,-6.8217509659
32.57,1.442531813,-1.3180735092,-6.8075150935
32.58,1.4301444207,-1.3085395236,-6.7948609847
32.59,1.4221525547,-1.304964279,-6.7814159941
32.60,1.4129619088,-1.306950526,-6.777857026
32.61,1.4021728897,-1.3045670296,-6.7727162943
32.62,1.3949802103,-1.2942385452,-6.7576895401
32.63,1.3869883443,-1.2807320656,-6.746221754
32.64,1.3726029855,-1.2648420896,-6.7327767634
32.65,1.3602155932,-1.2461713678,-6.7114229548
32.66,1.3494265741,-1.2290896436,-6.6983734051
32.67,1.334641622,-1.213596917,-6.6944189961
32.68,1.3234530096,-1.1933371976,-6.6876965008
32.69,1.3166599235,-1.1742692264,-6.6841375327
32.70,1.3134631771,-1.1595709986,-6.6801831237
32.71,1.3158607369,-1.1369277828,-6.6718788648
32.72,1.3238526029,-1.110312073,-6.6683198967
32.73,1.330645689,-1.0912441018,-6.6683198967
32.74,1.3274489426,-1.0809156174,-6.6576429924
32.75,1.3234530096,-1.0693953848,-6.6418253564
32.76,1.3222542297,-1.050724663,-6.6291712476
32.77,1.31865789,-1.036820934,-6.6149353752
32.78,1.3134631771,-1.0324511906,-6.6074219981
32.79,1.3034733446,-1.030862193,-6.6046539118
32.80,1.2914855456,-1.0332456894,-6.5987222983
32.81,1.2794977466,-1.044765922,-6.5896271576
32.82,1.2611164548,-1.0622448956,-6.5817183396
32.83,1.2495282491,-1.0749568764,-6.568273349
32.84,1.2483294692,-1.0793266198,-6.5579918856
32.85,1.2471306893,-1.086477109,-6.5651098218
32.86,1.2435343496,-1.1019698356,-6.5710414353
32.87,1.2391388233,-1.116270814,-6.5753912852
32.88,1.2335445171,-1.1214350562,-6.5856727486
32.89,1.2291489908,-1.1250103008,-6.5935815666
32.90,1.2259522444,-1.126202049,-6.5975359756
32.91,1.2239542779,-1.124215802,-6.6070265572
32.92,1.2223559047,-1.1246130514,-6.6184943433
32.93,1.2179603784,-1.1297772936,-6.6295666885
32.94,1.2099685124,-1.1333525382,-6.6445934427
32.95,1.206771766,-1.138119531,-6.6635746059
32.96,1.2103681057,-1.1409002768,-6.6786013601
32.97,1.2155628186,-1.1405030274,-6.6825557691
32.98,1.2195587516,-1.1428865238,-6.6797876828
32.99,1.230747364,-1.148050766,-6.6770195965
33.00,1.2459319094,-1.1524205094,-6.6762287147
33.01,1.250727029,-1.1555985046,-6.6801831237
33.02,1.246731096,-1.1583792504,-6.6766241556
33.03,1.2491286558,-1.1595709986,-6.6702971012
33.04,1.2515262156,-1.1571875022,-6.6726697466
33.05,1.2503274357,-1.154009507,-6.6754378329
33.06,1.2487290625,-1.150037013,-6.6766241556
33.07,1.254722962,-1.1472562672,-6.6782059192
33.08,1.262714828,-1.15202326,-6.6734606284
33.09,1.2567209285,-1.1607627468,-6.6596201969
33.10,1.2539237754,-1.1675159866,-6.6449888836
33.11,1.2611164548,-1.1742692264,-6.6358937429
33.12,1.2635140146,-1.181816965,-6.6283803658
33.13,1.2603172682,-1.1917482,-6.6244259568
33.14,1.2523254022,-1.205651929,-6.6299621294
33.15,1.2431347563,-1.2163776628,-6.6418253564
33.16,1.2411367898,-1.2163776628,-6.6556657879
33.17,1.2411367898,-1.2139941664,-6.6706925421
33.18,1.2383396367,-1.217569411,-6.6896737053
33.19,1.23873923,-1.225514399,-6.702723255
33.20,1.2399380099,-1.2282951448,-6.706677664
33.21,1.2379400434,-1.227500646,-6.7209135364
33.22,1.2327453305,-1.2338566364,-6.7406855814
33.23,1.2319461439,-1.2445823702,-6.7561077765
33.24,1.2411367898,-1.2501438618,-6.765993799
33.25,1.2559217419,-1.2517328594,-6.7731117352
33.26,1.2615160481,-1.25133561,-6.7837886395
33.27,1.2655119811,-1.2457741184,-6.7916974575
33.28,1.2755018136,-1.239418128,-6.7913020166
33.29,1.2870900193,-1.2378291304,-6.7877430485
33.30,1.2990778183,-1.233459387,-6.7940701029
33.31,1.3086680575,-1.2302813918,-6.8051424481
33.32,1.3218546364,-1.229486893,-6.8039561254
33.33,1.3402359282,-1.2306786412,-6.797629071
33.34,1.3570188468,-1.2386236292,-6.7988153937
33.35,1.3698058324,-1.2521301088,-6.7984199528
33.36,1.3718037989,-1.2648420896,-6.7901156939
33.37,1.3726029855,-1.2763623222,-6.7814159941
33.38,1.3754001386,-1.2902660512,-6.7826023168
