2022.05.23 11:02:00,,,
GOSHO,,,
G1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
28.60,-1.499048768,-2.3051193714,-7.0767621345
28.61,-1.468001024,-2.2807329195,-7.0771589252
28.62,-1.421827456,-2.2631426919,-7.0716038554
28.63,-1.40510944,-2.2359577947,-7.0942209253
28.64,-1.409487968,-2.2203664566,-7.1029503207
28.65,-1.402721152,-2.2287617925,-7.0795396694
28.66,-1.4031192,-2.2395557958,-7.0652552042
28.67,-1.435361088,-2.2315602378,-7.0700166926
28.68,-1.476360032,-2.2203664566,-7.0648584135
28.69,-1.503825344,-2.2131704544,-7.0477964134
28.70,-1.516164832,-2.2035757848,-7.0378766459
28.71,-1.538853568,-2.1847862235,-7.047002832
28.72,-1.565124736,-2.1755913318,-7.047002832
28.73,-1.566716928,-2.1875846688,-7.0362894831
28.74,-1.56034816,-2.2023764511,-7.0307344133
28.75,-1.575872032,-2.2163686776,-7.0394638087
28.76,-1.586619328,-2.2319600157,-7.0497803669
28.77,-1.590997856,-2.2535480223,-7.0339087389
28.78,-1.60015296,-2.2695391383,-7.0156563667
28.79,-1.614880736,-2.2775346963,-7.0148627853
28.80,-1.635181184,-2.2835313648,-7.0061333899
28.81,-1.650705056,-2.294725146,-6.9981975759
28.82,-1.663044544,-2.3111160399,-7.0045462271
28.83,-1.672995744,-2.3123153736,-7.0097045062
28.84,-1.67578208,-2.3071182609,-7.0057365992
28.85,-1.665432832,-2.3047195935,-6.991452134
28.86,-1.642346048,-2.3023209261,-6.9803419944
28.87,-1.61806512,-2.2935258123,-6.9819291572
28.88,-1.597764672,-2.2959244797,-6.9775644595
28.89,-1.585823232,-2.3075180388,-6.9648671571
28.90,-1.584629088,-2.3063187051,-6.9640735757
28.91,-1.599356864,-2.2927262565,-6.9743901339
28.92,-1.615676832,-2.2763353626,-6.9799452037
28.93,-1.63000656,-2.2655413593,-6.979548413
28.94,-1.636375328,-2.2491504654,-6.9739933432
28.95,-1.650307008,-2.2315602378,-6.9664543199
28.96,-1.670209408,-2.2151693439,-6.9712158083
28.97,-1.678170368,-2.202776229,-6.9791516223
28.98,-1.687325472,-2.1927817815,-6.9851034828
28.99,-1.699266912,-2.1803886666,-6.9799452037
29.00,-1.709218112,-2.170793997,-6.9731997618
29.01,-1.723149792,-2.1711937749,-6.9720093897
29.02,-1.738275616,-2.1763908876,-6.9767708781
29.03,-1.748226816,-2.1839866677,-6.9831195293
29.04,-1.75937216,-2.1895835583,-6.9930392968
29.05,-1.75738192,-2.2047751185,-6.9950232503
29.06,-1.740265856,-2.2251637914,-6.9938328782
29.07,-1.7315088,-2.2451526864,-6.9886745991
29.08,-1.721159552,-2.2671404709,-6.9787548316
29.09,-1.694092288,-2.2839311427,-6.9751837153
29.10,-1.664636736,-2.2931260344,-6.9735965525
29.11,-1.647520672,-2.2971238134,-6.9743901339
29.12,-1.619657312,-2.3003220366,-6.9839131107
29.13,-1.589405664,-2.2971238134,-6.9783580409
29.14,-1.582638848,-2.2923264786,-6.9728029711
29.15,-1.58423104,-2.2843309206,-6.9779612502
29.16,-1.581842752,-2.2823320311,-6.9858970642
29.17,-1.587017376,-2.2823320311,-6.9898649712
29.18,-1.6021432,-2.2795335858,-6.9882778084
29.19,-1.595774432,-2.2719378057,-6.9855002735
29.20,-1.5822408,-2.2571460234,-6.9775644595
29.21,-1.581444704,-2.2527484665,-6.9763740874
29.22,-1.581842752,-2.2475513538,-6.9886745991
29.23,-1.577862272,-2.242754019,-6.9934360875
29.24,-1.576668128,-2.2487506875,-6.9807387851
29.25,-1.581046656,-2.2611438024,-6.9680414827
29.26,-1.587415424,-2.2719378057,-6.9549473896
29.27,-1.587813472,-2.2815324753,-6.9267752499
29.28,-1.570697408,-2.3031204819,-6.9005870637
29.29,-1.55437744,-2.3207107095,-6.9017774358
29.30,-1.548008672,-2.3207107095,-6.9216169708
29.31,-1.536067232,-2.3151138189,-6.931933529
29.32,-1.510194112,-2.3131149294,-6.9382821802
29.33,-1.483922944,-2.3099167062,-6.9509794826
29.34,-1.459243968,-2.3055191493,-6.9680414827
29.35,-1.428594272,-2.2999222587,-6.9720093897
29.36,-1.398740672,-2.2999222587,-6.9608992501
29.37,-1.374061696,-2.3011215924,-6.9601056687
29.38,-1.364906592,-2.3019211482,-6.9704222269
29.39,-1.366100736,-2.3015213703,-6.9807387851
29.40,-1.364906592,-2.3015213703,-6.9819291572
29.41,-1.370081216,-2.3007218145,-6.9751837153
29.42,-1.382818752,-2.2887284775,-6.9819291572
29.43,-1.397546528,-2.270738472,-6.9950232503
29.44,-1.400730912,-2.2615435803,-7.0029590643
29.45,-1.39515824,-2.2603442466,-7.0220050179
29.46,-1.382022656,-2.2575458013,-7.0299408319
29.47,-1.369683168,-2.2699389162,-7.0247825528
29.48,-1.348984672,-2.2879289217,-7.02319539
29.49,-1.332664704,-2.3047195935,-7.0227985993
29.50,-1.325897888,-2.3155135968,-7.0327183668
29.51,-1.322713504,-2.310716262,-7.031131204
29.52,-1.32549984,-2.3047195935,-7.007323762
29.53,-1.340625664,-2.2919267007,-7.0009751108
29.54,-1.361722208,-2.2779344742,-7.0065301806
29.55,-1.385605088,-2.2607440245,-7.0001815294
29.56,-1.41506064,-2.242754019,-7.007323762
29.57,-1.437351328,-2.2263631251,-7.0247825528
29.58,-1.45884592,-2.2079733417,-7.0450188785
29.59,-1.483922944,-2.202776229,-7.06287446
29.60,-1.492281952,-2.206774008,-7.0771589252
29.61,-1.489097568,-2.2111715649,-7.094617716
29.62,-1.498252672,-2.2131704544,-7.0973952509
29.63,-1.51059216,-2.2223653461,-7.10255353
29.64,-1.515368736,-2.2299611262,-7.1168379952
29.65,-1.535669184,-2.2295613483,-7.1188219487
29.66,-1.5623384,-2.2255635693,-7.126360972
29.67,-1.579454464,-2.2199666787,-7.1319160418
29.68,-1.598958816,-2.2223653461,-7.1231866464
29.69,-1.621249504,-2.226762903,-7.1259641813
29.70,-1.629210464,-2.230760682,-7.1366775302
29.71,-1.62602608,-2.2315602378,-7.1402486465
29.72,-1.615676832,-2.2271626809,-7.1557234838
29.73,-1.594978336,-2.2211660124,-7.1676272048
29.74,-1.57029936,-2.2083731196,-7.162072135
29.75,-1.545620384,-2.2019766732,-7.1497716233
29.76,-1.514174592,-2.19877845,-7.1338999953
29.77,-1.485913184,-2.1887840025,-7.1259641813
29.78,-1.462428352,-2.1771904434,-7.1215994836
29.79,-1.437351328,-2.1659966622,-7.1160444138
29.80,-1.418245024,-2.1480066567,-7.1096957626
29.81,-1.41904112,-2.126818428,-7.1001727858
29.82,-1.421429408,-2.1192226479,-7.0969984602
29.83,-1.433768896,-2.1088284225,-7.0942209253
29.84,-1.453273248,-2.0984341971,-7.0874754834
29.85,-1.464020544,-2.0964353076,-7.0815236229
29.86,-1.48073856,-2.0952359739,-7.0839043671
29.87,-1.514970688,-2.0992337529,-7.0807300415
29.88,-1.560746208,-2.1132259794,-7.0616840879
29.89,-1.59617248,-2.1376124313,-7.0267665063
29.90,-1.624433888,-2.1564019926,-6.9855002735
29.91,-1.652297248,-2.174791776,-6.9501859012
29.92,-1.674985984,-2.1935813373,-6.9232041336
29.93,-1.699266912,-2.2047751185,-6.9061421335
29.94,-1.727926368,-2.2135702323,-6.8986031102
29.95,-1.739867808,-2.2243642356,-6.9073325056
29.96,-1.73548928,-2.2395557958,-6.9164586917
29.97,-1.742654144,-2.2615435803,-6.9228073429
29.98,-1.747032672,-2.286729588,-6.9335206918
29.99,-1.735887328,-2.3079178167,-6.9315367383
30.00,-1.715984928,-2.3327040465,-6.935901436
30.01,-1.706033728,-2.3694836133,-6.955740971
30.02,-1.700859104,-2.4030649569,-6.9692318548
30.03,-1.69568448,-2.434647411,-6.967644692
30.04,-1.690509856,-2.4646307535,-6.9608992501
30.05,-1.694490336,-2.4894169833,-6.9585185059
30.06,-1.696878624,-2.502609654,-6.9672479013
30.07,-1.686529376,-2.51860077,-6.9608992501
30.08,-1.675384032,-2.5325929965,-6.9418532965
30.09,-1.659462112,-2.5445863335,-6.9434404593
30.10,-1.632394848,-2.538589665,-6.9565345524
30.11,-1.595774432,-2.5381898871,-6.955740971
30.12,-1.553581344,-2.5389894429,-6.9577249245
30.13,-1.514174592,-2.5477845567,-6.9724061804
30.14,-1.48670928,-2.5429872219,-6.9783580409
30.15,-1.465214688,-2.5437867777,-6.9640735757
30.16,-1.444516192,-2.5461854451,-6.9355046453
30.17,-1.442525952,-2.5513825578,-6.9271720406
30.18,-1.446108384,-2.5433869998,-6.9307431569
30.19,-1.441729856,-2.5473847788,-6.9192362266
30.20,-1.43496304,-2.5533814473,-6.9136811568
30.21,-1.443720096,-2.5557801147,-6.9188394359
30.22,-1.461234208,-2.5541810031,-6.9287592034
30.23,-1.471185408,-2.5673736738,-6.9370918081
30.24,-1.473971744,-2.5797667887,-6.9394725523
30.25,-1.468399072,-2.5809661224,-6.9422500872
30.26,-1.464418592,-2.5789672329,-6.9549473896
30.27,-1.46680688,-2.5789672329,-6.9656607385
30.28,-1.470389312,-2.5773681213,-6.9759772967
30.29,-1.469195168,-2.554580781,-6.9946264596
30.30,-1.470389312,-2.5261965501,-7.0053398085
30.31,-1.46481664,-2.4942143181,-7.0140692039
30.32,-1.448098624,-2.4602331966,-7.0243857621
30.33,-1.436555232,-2.4078622917,-7.0327183668
30.34,-1.415856736,-2.3502942741,-7.0358926924
30.35,-1.381624608,-2.2935258123,-7.0378766459
30.36,-1.34739248,-2.2439533527,-7.043034925
30.37,-1.325897888,-2.1951804489,-7.0505739483
30.38,-1.295248192,-2.15880066,-7.0652552042
30.39,-1.259025824,-2.1412104324,-7.066842367
30.40,-1.241511712,-2.1264186501,-7.0680327391
30.41,-1.2339488,-2.1164242026,-7.0680327391
30.42,-1.223599552,-2.110827312,-7.0604937158
30.43,-1.223201504,-2.1064297551,-7.0525579018
30.44,-1.237531232,-2.1000333087,-7.0517643204
30.45,-1.251064864,-2.0928373065,-7.0660487856
30.46,-1.266588736,-2.0844419706,-7.0755717624
30.47,-1.290869664,-2.0836424148,-7.0648584135
30.48,-1.31753888,-2.0940366402,-7.0513675297
30.49,-1.343013952,-2.1016324203,-7.0489867855
30.50,-1.372867552,-2.1208217595,-7.0343055296
30.51,-1.40112896,-2.1440088777,-7.027163297
30.52,-1.4130704,-2.162798439,-7.0374798552
30.53,-1.426604032,-2.1791893329,-7.0477964134
30.54,-1.449292768,-2.202776229,-7.0624776693
30.55,-1.476360032,-2.2271626809,-7.0783492973
30.56,-1.503427296,-2.246751798,-7.082713995
30.57,-1.537261376,-2.2635424698,-7.0751749717
30.58,-1.58025056,-2.2755358068,-7.066842367
30.59,-1.62005536,-2.2963242576,-7.054938646
30.60,-1.645132384,-2.3139144852,-7.0398605994
30.61,-1.664636736,-2.3235091548,-7.0227985993
30.62,-1.686927424,-2.3159133747,-7.02319539
30.63,-1.698072768,-2.2979233692,-7.0319247854
30.64,-1.693296192,-2.2775346963,-7.0275600877
30.65,-1.685335232,-2.254747356,-7.0180371109
30.66,-1.68772352,-2.230760682,-7.0227985993
30.67,-1.694490336,-2.2079733417,-7.0279568784
30.68,-1.702451296,-2.1875846688,-7.0247825528
30.69,-1.712402496,-2.1703942191,-7.015259576
30.70,-1.730712704,-2.1603997716,-7.0069269713
30.71,-1.761760448,-2.1456079893,-7.007323762
30.72,-1.79320624,-2.1344142081,-7.0089109248
30.73,-1.81708912,-2.1272182059,-7.0017686922
30.74,-1.835797376,-2.1088284225,-6.991452134
30.75,-1.848136864,-2.094836196,-6.9843099014
30.76,-1.84694272,-2.0912381949,-6.979548413
30.77,-1.838583712,-2.0904386391,-6.9783580409
30.78,-1.834603232,-2.0916379728,-6.9704222269
30.79,-1.822263744,-2.1080288667,-6.9589152966
30.80,-1.806341824,-2.1272182059,-6.975580506
30.81,-1.802759392,-2.1352137639,-6.9855002735
30.82,-1.79519648,-2.1520044357,-6.9823259479
30.83,-1.768129216,-2.1643975506,-6.9906585526
30.84,-1.74743072,-2.162798439,-6.9906585526
30.85,-1.738275616,-2.1603997716,-6.9942296689
30.86,-1.716382976,-2.1568017705,-6.9970072038
30.87,-1.7016552,-2.1520044357,-6.987484227
30.88,-1.699266912,-2.1412104324,-6.9811355758
30.89,-1.701257152,-2.130816207,-6.9799452037
30.90,-1.702849344,-2.1240199827,-6.975580506
30.91,-1.710412256,-2.1172237584,-6.9743901339
30.92,-1.71757712,-2.1124264236,-6.9720093897
30.93,-1.716382976,-2.0976346413,-6.9660575292
30.94,-1.70762592,-2.0796446358,-6.9656607385
30.95,-1.691704,-2.0764464126,-6.963676785
30.96,-1.668617216,-2.0824430811,-6.9728029711
30.97,-1.64990896,-2.0916379728,-6.9870874363
30.98,-1.640355808,-2.1056301993,-6.9970072038
30.99,-1.63597728,-2.1340144302,-7.0077205527
31.00,-1.642346048,-2.1735924423,-7.0180371109
31.01,-1.640355808,-2.2103720091,-7.0220050179
31.02,-1.617667072,-2.2515491328,-7.0093077155
31.03,-1.595376384,-2.2875291438,-7.0148627853
31.04,-1.577862272,-2.31871182,-7.0450188785
31.05,-1.562736448,-2.3522931636,-7.0704134833
31.06,-1.542037952,-2.3922709536,-7.0660487856
31.07,-1.51656288,-2.4358467447,-7.0561290181
31.08,-1.505815584,-2.4698278662,-7.0700166926
31.09,-1.511388256,-2.4934147623,-7.0914433904
31.10,-1.514174592,-2.5122043236,-7.0918401811
31.11,-1.499446816,-2.5289949954,-7.0803332508
31.12,-1.483524896,-2.5325929965,-7.0723974368
31.13,-1.4827288,-2.5373903313,-7.0620808786
31.14,-1.48670928,-2.5529816694,-7.0529546925
31.15,-1.483524896,-2.5661743401,-7.0501771576
31.16,-1.48869952,-2.5741698981,-7.0466060413
31.17,-1.495068288,-2.5761687876,-7.0481932041
31.18,-1.477952224,-2.5809661224,-7.0442252971
31.19,-1.450088864,-2.5713714528,-7.0382734366
31.20,-1.430186464,-2.5613770053,-7.0410509715
31.21,-1.4230216,-2.5381898871,-7.0652552042
31.22,-1.420235264,-2.5217989932,-7.0890626462
31.23,-1.419837216,-2.5110049899,-7.1037439021
31.24,-1.418245024,-2.5142032131,-7.1172347859
31.25,-1.420235264,-2.5090061004,-7.1267577627
31.26,-1.418643072,-2.5178012142,-7.1331064139
31.27,-1.414662592,-2.5198001037,-7.1338999953
31.28,-1.40908992,-2.5122043236,-7.1477876698
31.29,-1.402721152,-2.4894169833,-7.1616753443
31.30,-1.405507488,-2.4742254231,-7.1588978094
31.31,-1.418245024,-2.4670294209,-7.1604849722
31.32,-1.437749376,-2.4542365281,-7.1719919025
31.33,-1.459642016,-2.4390449679,-7.1612785536
31.34,-1.482330752,-2.4246529635,-7.1410422279
31.35,-1.509796064,-2.3982676221,-7.1402486465
31.36,-1.551989152,-2.3690838354,-7.1426293907
31.37,-1.587017376,-2.3371016034,-7.1251705999
31.38,-1.599754912,-2.3151138189,-7.10255353
31.39,-1.606521728,-2.2819322532,-7.0981888323
31.40,-1.615676832,-2.2535480223,-7.1140604603
31.41,-1.60413344,-2.2439533527,-7.1227898557
31.42,-1.579056416,-2.2351582389,-7.1136636696
31.43,-1.555571584,-2.2239644577,-7.1132668789
31.44,-1.532882848,-2.2151693439,-7.1096957626
31.45,-1.517358976,-2.2303609041,-7.0902530183
31.46,-1.507009728,-2.254747356,-7.0636680414
31.47,-1.499048768,-2.2767351405,-7.0426381343
31.48,-1.49865072,-2.2887284775,-7.0283536691
31.49,-1.507407776,-2.2999222587,-7.0104980876
31.50,-1.516164832,-2.3263076001,-6.9894681805
31.51,-1.526116032,-2.3434980498,-6.9827227386
31.52,-1.545222336,-2.3510938299,-6.9668511106
31.53,-1.55636768,-2.362687389,-6.9390757616
31.54,-1.557959872,-2.3710827249,-6.9311399476
31.55,-1.569105216,-2.3646862785,-6.9430436686
31.56,-1.567513024,-2.3594891658,-6.9462179942
31.57,-1.541241856,-2.3486951625,-6.9434404593
31.58,-1.517757024,-2.3319044907,-6.9541538082
31.59,-1.520941408,-2.3083175946,-6.9763740874
31.60,-1.52054336,-2.2999222587,-6.9763740874
31.61,-1.499048768,-2.3011215924,-6.9537570175
31.62,-1.484320992,-2.2943253681,-6.939869343
31.63,-1.48471904,-2.2755358068,-6.9335206918
31.64,-1.473175648,-2.2571460234,-6.9192362266
31.65,-1.448098624,-2.2463520201,-6.8958255753
31.66,-1.438545472,-2.2279622367,-6.8795571566
31.67,-1.426604032,-2.2103720091,-6.8847154357
31.68,-1.40908992,-2.1991782279,-6.8847154357
31.69,-1.397546528,-2.1991782279,-6.8664630635
31.70,-1.384012896,-2.1911826699,-6.872414924
31.71,-1.373663648,-2.1663964401,-6.8926512497
31.72,-1.370479264,-2.146807323,-6.8978095288
31.73,-1.364110496,-2.1332148744,-6.9017774358
31.74,-1.360926112,-2.1204219816,-6.9077292963
31.75,-1.376051936,-2.102831754,-6.9176490638
31.76,-1.400730912,-2.0876401938,-6.9176490638
31.77,-1.42501184,-2.0836424148,-6.9049517614
31.78,-1.445312288,-2.0700499662,-6.9152683196
31.79,-1.459243968,-2.0560577397,-6.9331239011
31.80,-1.469195168,-2.0540588502,-6.9307431569
31.81,-1.47874832,-2.0544586281,-6.9386789709
31.82,-1.489893664,-2.0604552966,-6.955740971
31.83,-1.502233152,-2.0716490778,-6.9489955291
31.84,-1.511388256,-2.0832426369,-6.9410597151
31.85,-1.51656288,-2.0916379728,-6.9351078546
31.86,-1.524125792,-2.0876401938,-6.9267752499
31.87,-1.52850432,-2.0756468568,-6.920029808
31.88,-1.523329696,-2.0704497441,-6.9232041336
31.89,-1.52850432,-2.0672515209,-6.9390757616
31.90,-1.549998912,-2.0652526314,-6.9470115756
31.91,-1.569105216,-2.0744475231,-6.9505826919
31.92,-1.581444704,-2.0952359739,-6.9561377617
31.93,-1.594978336,-2.1272182059,-6.9612960408
31.94,-1.58821152,-2.1663964401,-6.9612960408
31.95,-1.565124736,-2.1999777837,-6.9620896222
31.96,-1.546018432,-2.2203664566,-6.9652639478
31.97,-1.538057472,-2.2351582389,-6.9783580409
31.98,-1.527310176,-2.246751798,-7.0029590643
31.99,-1.520145312,-2.2563464676,-7.0124820411
32.00,-1.521737504,-2.2735369173,-7.0188306923
32.01,-1.526912128,-2.286729588,-7.0307344133
32.02,-1.541241856,-2.2879289217,-7.050970739
32.03,-1.565124736,-2.2915269228,-7.0616840879
32.04,-1.587813472,-2.3059189272,-7.0616840879
32.05,-1.603337344,-2.3079178167,-7.0660487856
32.06,-1.616870976,-2.2975235913,-7.0672391577
32.07,-1.628812416,-2.2911271449,-7.0648584135
32.08,-1.634385088,-2.2831315869,-7.0652552042
32.09,-1.63995776,-2.2711382499,-7.0624776693
32.10,-1.652695296,-2.2671404709,-7.0517643204
32.11,-1.667025024,-2.2623431361,-7.0402573901
32.12,-1.680160608,-2.2527484665,-7.0287504598
32.13,-1.69568448,-2.2515491328,-7.0208146458
32.14,-1.698470816,-2.2571460234,-7.0124820411
32.15,-1.68971376,-2.2607440245,-7.0057365992
32.16,-1.67578208,-2.2595446908,-7.0005783201
32.17,-1.653093344,-2.2651415814,-6.9811355758
32.18,-1.626822176,-2.2679400267,-6.9624864129
32.19,-1.615278784,-2.2699389162,-6.9616928315
32.20,-1.604929536,-2.2715380278,-6.971612599
32.21,-1.578658368,-2.2643420256,-6.9775644595
32.22,-1.564726688,-2.2591449129,-6.9866906456
32.23,-1.567114976,-2.2571460234,-7.0077205527
32.24,-1.5722896,-2.2575458013,-7.0275600877
32.25,-1.577464224,-2.2563464676,-7.0442252971
32.26,-1.592988096,-2.2659411372,-7.0569225995
32.27,-1.623637792,-2.2903275891,-7.0676359484
32.28,-1.660656256,-2.3075180388,-7.070810274
32.29,-1.686927424,-2.3211104874,-7.0676359484
32.30,-1.704839584,-2.3430982719,-7.0569225995
32.31,-1.728324416,-2.3690838354,-7.0553354367
32.32,-1.74146,-2.3902720641,-7.0577161809
32.33,-1.746634624,-2.4198556287,-7.0585097623
32.34,-1.74544048,-2.4458411922,-7.074778181
32.35,-1.74146,-2.4678289767,-7.0898562276
32.36,-1.72951856,-2.4842198706,-7.0958080881
32.37,-1.712800544,-2.5094058783,-7.1029503207
32.38,-1.7016552,-2.5233981048,-7.1160444138
32.39,-1.682150848,-2.5313936628,-7.1172347859
32.40,-1.646724576,-2.5285952175,-7.1192187394
32.41,-1.609706112,-2.5353914418,-7.1239802278
32.42,-1.583434944,-2.5269961059,-7.1319160418
32.43,-1.554775488,-2.5142032131,-7.1465972977
32.44,-1.527310176,-2.4978123192,-7.1521523675
32.45,-1.505417536,-2.4822209811,-7.1521523675
32.46,-1.493078048,-2.4602331966,-7.1529459489
32.47,-1.483922944,-2.4498389712,-7.1577074373
32.48,-1.464020544,-2.446640748,-7.1592946001
32.49,-1.44093376,-2.4414436353,-7.1497716233
32.50,-1.419439168,-2.4338478552,-7.1402486465
32.51,-1.392769952,-2.4418434132,-7.1438197628
32.52,-1.368887072,-2.4562354176,-7.1493748326
32.53,-1.360926112,-2.4750249789,-7.1485812512
32.54,-1.353761248,-2.4734258673,-7.1521523675
32.55,-1.337043232,-2.4718267557,-7.1315192511
32.56,-1.327888128,-2.4770238684,-7.10255353
32.57,-1.337839328,-2.4850194264,-7.1021567393
32.58,-1.3633144,-2.47862298,-7.1001727858
32.59,-1.384410944,-2.4766240905,-7.0739845996
32.60,-1.393168,-2.4650305314,-7.0581129716
32.61,-1.415856736,-2.4362465226,-7.0489867855
32.62,-1.453273248,-2.4014658453,-7.039067018
32.63,-1.471981504,-2.3778789492,-7.0247825528
32.64,-1.483126848,-2.3522931636,-6.9966104131
32.65,-1.497456576,-2.3239089327,-6.9862938549
32.66,-1.494272192,-2.2967240355,-6.9890713898
32.67,-1.483126848,-2.2811326974,-6.975580506
32.68,-1.474369792,-2.258745135,-6.9648671571
32.69,-1.454467392,-2.2263631251,-6.9704222269
32.70,-1.435759136,-2.1935813373,-6.9696286455
32.71,-1.426205984,-2.1647973285,-6.9589152966
32.72,-1.411478208,-2.1444086556,-6.9482019477
32.73,-1.398740672,-2.1172237584,-6.9406629244
32.74,-1.407895776,-2.0784453021,-6.9382821802
32.75,-1.41506064,-2.0528595165,-6.9402661337
32.76,-1.40908992,-2.0300721762,-6.9450276221
32.77,-1.42103136,-2.0040866127,-6.9450276221
32.78,-1.446506432,-1.9916934978,-6.9414565058
32.79,-1.455263488,-1.9960910547,-6.9489955291
32.80,-1.463622496,-2.0056857243,-6.9430436686
32.81,-1.48073856,-2.0128817265,-6.9402661337
32.82,-1.489097568,-2.0248750635,-6.939869343
32.83,-1.494272192,-2.0364686226,-6.9303463662
32.84,-1.506213632,-2.0476624038,-6.935901436
32.85,-1.52651408,-2.062853964,-6.9386789709
32.86,-1.539251616,-2.0780455242,-6.9267752499
32.87,-1.544824288,-2.094836196,-6.9152683196
32.88,-1.563532544,-2.1088284225,-6.9168554824
32.89,-1.589405664,-2.1112270899,-6.9148715289
32.90,-1.605725632,-2.1160244247,-6.9073325056
32.91,-1.612492448,-2.134813986,-6.9025710172
32.92,-1.63000656,-2.1480066567,-6.908126087
32.93,-1.653491392,-2.1659966622,-6.9144747382
32.94,-1.667025024,-2.1935813373,-6.8982063195
32.95,-1.668219168,-2.2207662345,-6.8751924589
32.96,-1.671005504,-2.2335591273,-6.8712245519
32.97,-1.678966464,-2.2399555737,-6.8855090171
32.98,-1.678170368,-2.2511493549,-6.8978095288
32.99,-1.66782112,-2.2563464676,-6.9009838544
33.00,-1.657073824,-2.262742914,-6.9204265987
33.01,-1.657471872,-2.2595446908,-6.9458212035
33.02,-1.66384064,-2.2623431361,-6.9501859012
33.03,-1.661054304,-2.270738472,-6.9533602268
33.04,-1.641151904,-2.2679400267,-6.9668511106
33.05,-1.629608512,-2.2619433582,-6.98351632
33.06,-1.628414368,-2.2603442466,-6.9978007852
33.07,-1.616870976,-2.266740693,-7.0041494364
