2022.05.23 11:02:00,,,
GOSHO,,,
T1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
28.72,-2.2724855244,-2.3675363849,-8.0616272865
28.73,-2.2720891376,-2.3651613275,-8.070602427
28.74,-2.2657469488,-2.3667446991,-8.0678708625
28.75,-2.235621552,-2.3667446991,-8.06982198
28.76,-2.2090636364,-2.3936620163,-8.075285109
28.77,-2.2043069948,-2.4506633939,-8.073724215
28.78,-2.1963792588,-2.497768699,-8.0709926505
28.79,-2.1924153908,-2.5147899437,-8.071382874
28.80,-2.203910608,-2.5274569165,-8.0834798025
28.81,-2.22967575,-2.557145134,-8.0819189085
28.82,-2.2443420616,-2.5804998651,-8.074504662
28.83,-2.2530625712,-2.5816873938,-8.072163321
28.84,-2.2609903072,-2.5951460524,-8.058895722
28.85,-2.2728819112,-2.6220633696,-8.031580077
28.86,-2.2879446096,-2.6236467412,-7.996459962
28.87,-2.3018181476,-2.6042504391,-7.963681188
28.88,-2.3101422704,-2.5903959376,-7.9515842595
28.89,-2.3125205912,-2.5702079497,-7.948852695
28.90,-2.314898912,-2.5286444452,-7.9492429185
28.91,-2.3204483272,-2.4918310555,-7.9554864945
28.92,-2.3133133648,-2.4752056537,-7.9586082825
28.93,-2.3097458836,-2.4625386809,-7.964461635
28.94,-2.3034036948,-2.4518509226,-7.967583423
28.95,-2.2934940248,-2.4459132791,-7.976948787
28.96,-2.2998362136,-2.4455174362,-7.9882652685
28.97,-2.3184663932,-2.4467049649,-7.987094598
28.98,-2.3160880724,-2.434433835,-7.9796803515
28.99,-2.3057820156,-2.4087040465,-7.9773390105
29.00,-2.306971176,-2.3845576296,-7.9757781165
29.01,-2.31886278,-2.3786199861,-7.97616834
29.02,-2.334718252,-2.3893077444,-7.974607446
29.03,-2.3596906204,-2.3940578592,-7.980070575
29.04,-2.4005184608,-2.3912869589,-7.995679515
29.05,-2.4350041124,-2.3912869589,-8.0101177845
29.06,-2.4583909336,-2.4051414604,-8.0140200195
29.07,-2.4797958208,-2.4257252912,-7.9984110795
29.08,-2.4786066604,-2.438392264,-7.9796803515
29.09,-2.465525896,-2.4427465359,-7.9703149875
29.10,-2.4480848768,-2.4439340646,-7.966022529
29.11,-2.41795948,-2.4478924936,-7.9718758815
29.12,-2.3779244132,-2.4605594664,-7.967583423
29.13,-2.3402676672,-2.4748098108,-7.965242082
29.14,-2.3192591668,-2.4906435268,-7.97616834
29.15,-2.2998362136,-2.4969770132,-7.985533704
29.16,-2.283187968,-2.4957894845,-7.9991915265
29.17,-2.2689180432,-2.4985603848,-8.012849349
29.18,-2.2570264392,-2.4946019558,-8.02299516
29.19,-2.2411709672,-2.4787682398,-8.039384547
29.20,-2.2332432312,-2.4625386809,-8.0413356645
29.21,-2.227693816,-2.4514550797,-8.036262759
29.22,-2.2233335612,-2.4399756356,-8.039384547
29.23,-2.2221444008,-2.4284961915,-8.0350920885
29.24,-2.2146130516,-2.4217668622,-8.024556054
29.25,-2.211838344,-2.4221627051,-8.0108982315
29.26,-2.2165949856,-2.4178084332,-8.001142644
29.27,-2.2229371744,-2.4182042761,-7.994118621
29.28,-2.2114419572,-2.4332463063,-7.97616834
29.29,-2.19994674,-2.4427465359,-7.9570473885
29.30,-2.1892442964,-2.4419548501,-7.9375362135
29.31,-2.1745779848,-2.4431423788,-7.933243755
29.32,-2.1547586448,-2.4554135087,-7.94495046
29.33,-2.1408851068,-2.4625386809,-7.9515842595
29.34,-2.1282007292,-2.4613511522,-7.9531451535
29.35,-2.1099669364,-2.4704555389,-7.951974483
29.36,-2.0984717192,-2.4851017262,-7.948072248
29.37,-2.0901475964,-2.4961853274,-7.9461211305
29.38,-2.0778596056,-2.5076647715,-7.959778953
29.39,-2.0635896808,-2.5290402881,-7.992557727
29.40,-2.0663643884,-2.5638744633,-8.0132395725
29.41,-2.065175228,-2.5935626808,-8.008166667
29.42,-2.0560583316,-2.6014795388,-8.0202635955
29.43,-2.069139096,-2.5991044814,-8.0366529825
29.44,-2.086976502,-2.5915834663,-8.036262759
29.45,-2.0960933984,-2.5757497503,-8.0319703005
29.46,-2.0861837284,-2.5563534482,-8.0249462775
29.47,-2.059229426,-2.541311418,-8.020653819
29.48,-2.0330678972,-2.5440823183,-8.012849349
29.49,-2.017608812,-2.5591243485,-7.9945088445
29.50,-1.9969966984,-2.5789164935,-7.982411916
29.51,-1.9866906416,-2.5987086385,-7.9742172225
29.52,-2.0001677928,-2.5975211098,-7.9757781165
29.53,-2.0287076424,-2.5646661491,-7.9952892915
29.54,-2.0501125296,-2.5167691582,-8.0108982315
29.55,-2.0635896808,-2.4847058833,-8.0179222545
29.56,-2.0806343132,-2.4771848682,-8.015971137
29.57,-2.0925259172,-2.4633303667,-8.0179222545
29.58,-2.1024355872,-2.4403714785,-8.025336501
29.59,-2.1131380308,-2.4332463063,-8.033921418
29.60,-2.1178946724,-2.4506633939,-8.0483596875
29.61,-2.1321645972,-2.4732264392,-8.0639686275
29.62,-2.152380324,-2.4748098108,-8.076846003
29.63,-2.1634791544,-2.4617469951,-8.094796284
29.64,-2.1829021076,-2.4498717081,-8.104161648
29.65,-2.2094600232,-2.434433835,-8.1100150005
29.66,-2.2272974292,-2.4221627051,-8.122892376
29.67,-2.2510806372,-2.41464169,-8.128355505
29.68,-2.2788277132,-2.3964329166,-8.126014164
29.69,-2.3053856288,-2.3738698713,-8.1279652815
29.70,-2.3152952988,-2.3600153698,-8.133818634
29.71,-2.3275832896,-2.3608070556,-8.140842657
29.72,-2.3418532144,-2.3738698713,-8.144744892
29.73,-2.33868212,-2.3758490858,-8.1443546685
29.74,-2.3081603364,-2.3635779559,-8.137720869
29.75,-2.2748638452,-2.3457650254,-8.1193803645
29.76,-2.2372070992,-2.3247853517,-8.108063883
29.77,-2.207874476,-2.3121183789,-8.1084541065
29.78,-2.1844876548,-2.3081599499,-8.1092345535
29.79,-2.1646683148,-2.3030139922,-8.107283436
29.80,-2.1500020032,-2.2915345481,-8.106502989
29.81,-2.14048872,-2.2792634182,-8.1209412585
29.82,-2.126615182,-2.2784717324,-8.130696846
29.83,-2.1103633232,-2.2852010617,-8.119770588
29.84,-2.1056066816,-2.2978680345,-8.1022105305
29.85,-2.1091741628,-2.3164726508,-8.086211367
29.86,-2.1155163516,-2.3295354665,-8.0764557795
29.87,-2.1392995596,-2.3390356961,-8.0842602495
29.88,-2.1654610884,-2.3540777263,-8.08543092
29.89,-2.1864695888,-2.3782241432,-8.072163321
29.90,-2.2054961552,-2.4055373033,-8.0491401345
29.91,-2.2312612972,-2.4182042761,-8.0210440425
29.92,-2.2566300524,-2.4178084332,-8.0101177845
29.93,-2.2839807416,-2.4217668622,-8.001923091
29.94,-2.3002326004,-2.4320587776,-7.994118621
29.95,-2.297061506,-2.4451215933,-8.001142644
29.96,-2.2923048644,-2.4629345238,-8.0148004665
29.97,-2.3006289872,-2.4835183546,-8.0155809135
29.98,-2.3081603364,-2.5108315147,-7.99958175
29.99,-2.3204483272,-2.5389363606,-7.9898261625
30.00,-2.3252049688,-2.5749580645,-7.9898261625
30.01,-2.3259977424,-2.620479998,-7.9991915265
30.02,-2.3291688368,-2.6537308016,-8.0046546555
30.03,-2.3474026296,-2.6687728318,-8.005825326
30.04,-2.36841113,-2.6806481188,-7.9999719735
30.05,-2.3814918944,-2.6933150916,-7.9843630335
30.06,-2.3953654324,-2.7063779073,-7.966022529
30.07,-2.4147883856,-2.7237949949,-7.9398775545
30.08,-2.4215269612,-2.7507123121,-7.9078792275
30.09,-2.40804981,-2.7649626565,-7.8907093935
30.10,-2.3906087908,-2.7558582698,-7.895782299
30.11,-2.3533484316,-2.7463580402,-7.908269451
30.12,-2.3077639496,-2.755066584,-7.9203663795
30.13,-2.2621794676,-2.7681293997,-7.9328535315
30.14,-2.213820278,-2.7736712003,-7.9476820245
30.15,-2.1801274,-2.7760462577,-7.9586082825
30.16,-2.1614972204,-2.7744628861,-7.9648518585
30.17,-2.1440562012,-2.7617959133,-7.972266105
30.18,-2.1230477008,-2.7483372547,-7.979290128
30.19,-2.1163091252,-2.739232868,-7.976948787
30.20,-2.1198766064,-2.7265658952,-7.970705211
30.21,-2.1182910592,-2.715482294,-7.9632909645
30.22,-2.1123452572,-2.7178573514,-7.955876718
30.23,-2.1242368612,-2.73131601,-7.9492429185
30.24,-2.1432634276,-2.7451705115,-7.947291801
30.25,-2.1515875504,-2.7518998408,-7.95275493
30.26,-2.1416778804,-2.7491289405,-7.962900741
30.27,-2.1329573708,-2.7372536535,-7.976948787
30.28,-2.1254260216,-2.7218157804,-7.98397281
30.29,-2.1123452572,-2.6964818348,-7.995679515
30.30,-2.108777776,-2.6604601309,-8.0101177845
30.31,-2.1198766064,-2.6260217986,-8.0163613605
30.32,-2.1301826632,-2.5983127956,-8.027677842
30.33,-2.128597116,-2.5630827775,-8.0397747705
30.34,-2.1218585404,-2.5246860162,-8.0428965585
30.35,-2.1044175212,-2.497768699,-8.044067229
30.36,-2.0734993508,-2.4831225117,-8.037823653
30.37,-2.0429775672,-2.4668929528,-8.032360524
30.38,-2.0239510008,-2.450267551,-8.037043206
30.39,-2.0180051988,-2.4360172066,-8.0452378995
30.40,-1.9942219908,-2.4237460767,-8.05421304
30.41,-1.9803484528,-2.4221627051,-8.0663099685
30.42,-1.97202433,-2.4336421492,-8.076846003
30.43,-1.9708351696,-2.4550176658,-8.0647490745
30.44,-1.970042396,-2.4657054241,-8.057334828
30.45,-1.9795556792,-2.4518509226,-8.073724215
30.46,-1.9973930852,-2.4360172066,-8.08543092
30.47,-2.019590746,-2.4312670918,-8.0787971205
30.48,-2.0378245388,-2.4213710193,-8.0748948855
30.49,-2.059229426,-2.4043497746,-8.071382874
30.50,-2.0845981812,-2.3936620163,-8.056554381
30.51,-2.1052102948,-2.3774324574,-8.043286782
30.52,-2.1182910592,-2.3528901976,-8.0405552175
30.53,-2.1297862764,-2.331514681,-8.050310805
30.54,-2.1270115688,-2.3267645662,-8.065139298
30.55,-2.1369212388,-2.3216186085,-8.0780166735
30.56,-2.164271928,-2.3097433215,-8.076065556
30.57,-2.1955864852,-2.3061807354,-8.072163321
30.58,-2.2205588536,-2.315680965,-8.0733339915
30.59,-2.2510806372,-2.3330980526,-8.0741144385
30.60,-2.2748638452,-2.3659530133,-8.078406897
30.61,-2.2883409964,-2.4162250616,-8.0826993555
30.62,-2.3026109212,-2.470059696,-8.0787971205
30.63,-2.3192591668,-2.5139982579,-8.0748948855
30.64,-2.3263941292,-2.5488324331,-8.0624077335
30.65,-2.3256013556,-2.5670412065,-8.054993487
30.66,-2.3331327048,-2.5591243485,-8.05421304
30.67,-2.3410604408,-2.5282486023,-8.0546032635
30.68,-2.346609856,-2.4949977987,-8.044847676
30.69,-2.3561231392,-2.466101267,-8.040164994
30.70,-2.3632581016,-2.4296837202,-8.040945441
30.71,-2.3588978468,-2.390891116,-8.045628123
30.72,-2.3541412052,-2.3766407716,-8.0452378995
30.73,-2.352555658,-2.3742657142,-8.0358725355
30.74,-2.356519526,-2.3584319982,-8.0218244895
30.75,-2.3620689412,-2.3346814242,-7.998020856
30.76,-2.360483394,-2.3148892792,-7.977729234
30.77,-2.3692039036,-2.2986597203,-7.975387893
30.78,-2.38823047,-2.2895553336,-7.969144317
30.79,-2.3937798852,-2.2931179197,-7.9554864945
30.80,-2.3929871116,-2.3093474786,-7.9508038125
30.81,-2.3989329136,-2.327556252,-7.951974483
30.82,-2.3929871116,-2.3374523245,-7.955876718
30.83,-2.3834738284,-2.3378481674,-7.9531451535
30.84,-2.374356932,-2.3378481674,-7.951194036
30.85,-2.3577086864,-2.3453691825,-7.953535377
30.86,-2.3363037992,-2.3540777263,-7.9508038125
30.87,-2.3256013556,-2.3517026689,-7.948072248
30.88,-2.3145025252,-2.339431539,-7.955096271
30.89,-2.306971176,-2.3204310798,-7.963681188
30.90,-2.3271869028,-2.3061807354,-7.967583423
30.91,-2.366429196,-2.2994514061,-7.969144317
30.92,-2.4009148476,-2.2931179197,-7.9687540935
30.93,-2.42786915,-2.2828260043,-7.973826999
30.94,-2.4433282352,-2.2780758895,-7.9843630335
30.95,-2.4413463012,-2.280055104,-7.998801303
30.96,-2.42786915,-2.2855969046,-8.016751584
30.97,-2.4104281308,-2.2943054484,-8.035482312
30.98,-2.3878340832,-2.3148892792,-8.0467987935
30.99,-2.3707894508,-2.3437858109,-8.047969464
31.00,-2.354537592,-2.371098971,-8.055773934
31.01,-2.334718252,-2.406724832,-8.0616272865
31.02,-2.3256013556,-2.4550176658,-8.0592859455
31.03,-2.3299616104,-2.5044980283,-8.058895722
31.04,-2.31886278,-2.5405197322,-8.0592859455
31.05,-2.2919084776,-2.5638744633,-8.06201751
31.06,-2.271296364,-2.5876250373,-8.0616272865
31.07,-2.263368628,-2.6093963968,-8.045628123
31.08,-2.2546481184,-2.628396856,-8.035482312
31.09,-2.2427565144,-2.6537308016,-8.045628123
31.10,-2.2411709672,-2.6810439617,-8.0585054985
31.11,-2.2308649104,-2.6913358771,-8.059676169
31.12,-2.1991539664,-2.6778772185,-8.05421304
31.13,-2.17021773,-2.6624393454,-8.0553837105
31.14,-2.1448489748,-2.6660019315,-8.068261086
31.15,-2.1174982856,-2.6818356475,-8.0772362265
31.16,-2.1044175212,-2.6972735206,-8.08543092
31.17,-2.1095705496,-2.7047945357,-8.1022105305
31.18,-2.1119488704,-2.7095446505,-8.117429247
31.19,-2.1063994552,-2.7146906082,-8.1201608115
31.20,-2.0964897852,-2.715482294,-8.115868353
31.21,-2.0905439832,-2.703607007,-8.123672823
31.22,-2.0881656624,-2.6945026203,-8.125233717
31.23,-2.0972825588,-2.6937109345,-8.12445327
31.24,-2.116705512,-2.6881691339,-8.1388915395
31.25,-2.13057905,-2.6794605901,-8.1513786915
31.26,-2.1381103992,-2.69173172,-8.1443546685
31.27,-2.1408851068,-2.7178573514,-8.129135952
31.28,-2.1392995596,-2.7222116233,-8.134599081
31.29,-2.1456417484,-2.7059820644,-8.1498177975
31.30,-2.1472272956,-2.6909400342,-8.1451351155
31.31,-2.1436598144,-2.6747104753,-8.1420133275
31.32,-2.1614972204,-2.6525432729,-8.1505982445
31.33,-2.1789382396,-2.6351261853,-8.1552809265
31.34,-2.1892442964,-2.6331469708,-8.1466960095
31.35,-2.201928674,-2.6327511279,-8.13225774
31.36,-2.2229371744,-2.6252301128,-8.128355505
31.37,-2.2332432312,-2.6173132548,-8.12445327
31.38,-2.2498914768,-2.61256314,-8.1162585765
31.39,-2.2661433356,-2.5975211098,-8.1201608115
31.40,-2.2681252696,-2.5733746929,-8.134599081
31.41,-2.2685216564,-2.553186705,-8.1396719865
31.42,-2.2609903072,-2.5472490615,-8.135379528
31.43,-2.2542517316,-2.5496241189,-8.129916399
31.44,-2.2447384484,-2.5555617624,-8.129916399
31.45,-2.2360179388,-2.5717913213,-8.118990141
31.46,-2.227693816,-2.5892084089,-8.090894049
31.47,-2.2173877592,-2.5896042518,-8.065919745
31.48,-2.2110455704,-2.5713954784,-8.05421304
31.49,-2.2106491836,-2.5607077201,-8.032360524
31.50,-2.203910608,-2.5614994059,-8.005825326
31.51,-2.1987575796,-2.5523950192,-7.9898261625
31.52,-2.2110455704,-2.5405197322,-7.9757781165
31.53,-2.225711882,-2.5424989467,-7.9625105175
31.54,-2.2185769196,-2.5579368198,-7.946511354
31.55,-2.2086672496,-2.5583326627,-7.940267778
31.56,-2.2110455704,-2.5409155751,-7.948852695
31.57,-2.2106491836,-2.5242901733,-7.953535377
31.58,-2.203910608,-2.5104356718,-7.9508038125
31.59,-2.19994674,-2.4906435268,-7.961339847
31.60,-2.194000938,-2.474018125,-7.9765585635
31.61,-2.1813165604,-2.4732264392,-7.9773390105
31.62,-2.1706141168,-2.4807474543,-7.963681188
31.63,-2.1436598144,-2.4759973395,-7.9617300705
31.64,-2.1075886156,-2.474018125,-7.9640714115
31.65,-2.088958436,-2.4811432972,-7.947291801
31.66,-2.063193294,-2.4771848682,-7.933243755
31.67,-2.0358426048,-2.4629345238,-7.934024202
31.68,-2.03148235,-2.4593719377,-7.924658838
31.69,-2.0322751236,-2.4641220525,-7.909049898
31.70,-2.027518482,-2.4522467655,-7.9063183335
31.71,-2.0338606708,-2.4126624755,-7.910610792
31.72,-2.0378245388,-2.3778283003,-7.902025875
31.73,-2.0378245388,-2.3679322278,-7.896562746
31.74,-2.0441667276,-2.347348397,-7.9063183335
31.75,-2.0445631144,-2.3113266931,-7.9258295085
31.76,-2.057247492,-2.3022223064,-7.9266099555
31.77,-2.077066832,-2.3022223064,-7.9117814625
31.78,-2.0905439832,-2.284013533,-7.9156836975
31.79,-2.0980753324,-2.260262959,-7.932463308
31.80,-2.1036247476,-2.2519502581,-7.936365543
31.81,-2.1159127384,-2.2559086871,-7.927780626
31.82,-2.1396959464,-2.2606588019,-7.920756603
31.83,-2.1519839372,-2.2658047596,-7.9250490615
31.84,-2.1539658712,-2.2812426327,-7.9234881675
31.85,-2.1658574752,-2.2966805058,-7.9188054855
31.86,-2.1694249564,-2.2970763487,-7.9242686145
31.87,-2.1567405788,-2.291930391,-7.9273904025
31.88,-2.1456417484,-2.2954929771,-7.925439285
31.89,-2.1373176256,-2.2994514061,-7.9344144255
31.90,-2.1377140124,-2.2903470194,-7.962900741
31.91,-2.1599116732,-2.2780758895,-7.9937283975
31.92,-2.1829021076,-2.2780758895,-8.0093373375
31.93,-2.1884515228,-2.2939096055,-8.0155809135
31.94,-2.19003707,-2.3279520949,-8.0218244895
31.95,-2.207874476,-2.3703072852,-8.0327507475
31.96,-2.221748014,-2.4134541613,-8.034701865
31.97,-2.2284865896,-2.4482883365,-8.037823653
31.98,-2.225711882,-2.4657054241,-8.0421161115
31.99,-2.221748014,-2.4720389105,-8.029238736
32.00,-2.2173877592,-2.4748098108,-8.0085568905
32.01,-2.2054961552,-2.4601636235,-8.0062155495
32.02,-2.2050997684,-2.4340379921,-8.021434266
32.03,-2.2249191084,-2.4292878773,-8.03079963
32.04,-2.243549288,-2.4419548501,-8.024556054
32.05,-2.2578192128,-2.4451215933,-8.012849349
32.06,-2.2859626756,-2.4403714785,-8.003483985
32.07,-2.3125205912,-2.4403714785,-7.984753257
32.08,-2.3263941292,-2.4415590072,-7.976948787
32.09,-2.3363037992,-2.434433835,-7.978509681
32.10,-2.3402676672,-2.430475406,-7.9820216925
32.11,-2.3422496012,-2.4379964211,-7.984753257
32.12,-2.3509701108,-2.4391839498,-7.985533704
32.13,-2.3608797808,-2.4316629347,-7.989435939
32.14,-2.3592942336,-2.4348296779,-7.997240409
32.15,-2.3581050732,-2.4514550797,-8.0085568905
32.16,-2.354537592,-2.4684763244,-8.0148004665
32.17,-2.34859179,-2.4763931824,-8.0249462775
32.18,-2.3616725544,-2.4839141975,-8.027677842
32.19,-2.3699966772,-2.4934144271,-8.0171418075
32.20,-2.352555658,-2.5013312851,-8.019092925
32.21,-2.334718252,-2.5001437564,-8.0319703005
32.22,-2.3192591668,-2.4953936416,-8.040164994
32.23,-2.2907193172,-2.4946019558,-8.0460183465
32.24,-2.255440892,-2.4934144271,-8.0522619225
32.25,-2.2332432312,-2.4878726265,-8.0600663925
32.26,-2.2352251652,-2.4989562277,-8.065139298
32.27,-2.2483059296,-2.5171650011,-8.0709926505
32.28,-2.2804132604,-2.5274569165,-8.0850406965
32.29,-2.3382857332,-2.5508116476,-8.0920647195
32.30,-2.3894196304,-2.5832707654,-8.080748238
32.31,-2.4227161216,-2.6010836959,-8.0748948855
32.32,-2.4429318484,-2.6030629104,-8.08543092
32.33,-2.4488776504,-2.608604711,-8.1029909775
32.34,-2.4350041124,-2.6299802276,-8.1123563415
32.35,-2.4048787156,-2.6529391158,-8.1209412585
32.36,-2.3668255828,-2.6731271037,-8.1365501985
32.37,-2.342645988,-2.6945026203,-8.144744892
32.38,-2.3263941292,-2.7079612789,-8.1529395855
32.39,-2.3073675628,-2.7095446505,-8.1677680785
32.40,-2.2875482228,-2.7158781369,-8.176743219
32.41,-2.261386694,-2.723399152,-8.1771334425
32.42,-2.2245227216,-2.7265658952,-8.174401878
32.43,-2.1943973248,-2.7265658952,-8.1794747835
32.44,-2.1769563056,-2.7214199375,-8.17908456
32.45,-2.1638755412,-2.7047945357,-8.172840984
32.46,-2.1531730976,-2.6762938469,-8.17908456
32.47,-2.1392995596,-2.6533349587,-8.1904010415
32.48,-2.1174982856,-2.6565017019,-8.183767242
32.49,-2.094904238,-2.6675853031,-8.17128009
32.50,-2.0723101904,-2.6612518167,-8.1755725485
32.51,-2.0564547184,-2.6426472004,-8.1872792535
32.52,-2.049319756,-2.6351261853,-8.17908456
32.53,-2.0505089164,-2.636313714,-8.1615245025
32.54,-2.049319756,-2.6319594421,-8.166597408
32.55,-2.0524908504,-2.6236467412,-8.1724507605
32.56,-2.0481305956,-2.6276051702,-8.154110256
32.57,-2.0449595012,-2.6367095569,-8.1303066225
32.58,-2.0445631144,-2.6371053998,-8.1166488
32.59,-2.039410086,-2.636313714,-8.1146976825
32.60,-2.0544727844,-2.6446264149,-8.1029909775
32.61,-2.0774632188,-2.6414596717,-8.0842602495
32.62,-2.0822198604,-2.6208758409,-8.0717730975
32.63,-2.0901475964,-2.6074171823,-8.0538228165
32.64,-2.124633248,-2.5951460524,-8.0257267245
32.65,-2.156344192,-2.5579368198,-8.0124591255
32.66,-2.1829021076,-2.5124148863,-7.99958175
32.67,-2.2007395136,-2.4815391401,-7.9851434805
32.68,-2.2070817024,-2.4672887957,-7.976948787
32.69,-2.201928674,-2.4427465359,-7.973046552
32.70,-2.1967756456,-2.4051414604,-7.9749976695
32.71,-2.1947937116,-2.3833701009,-7.9656323055
32.72,-2.1876587492,-2.3683280707,-7.950413589
32.73,-2.1745779848,-2.3461608683,-7.9453406835
32.74,-2.172199664,-2.331514681,-7.9312926375
32.75,-2.1908298436,-2.3263687233,-7.912952133
32.76,-2.20985641,-2.3101391644,-7.902806322
32.77,-2.2114419572,-2.2717424031,-7.8985138635
32.78,-2.203910608,-2.2472001433,-7.9008552045
32.79,-2.205892542,-2.2578879016,-7.9094401215
32.80,-2.2130275044,-2.2733257747,-7.9149032505
32.81,-2.2134238912,-2.2808467898,-7.915293474
32.82,-2.2011359004,-2.2931179197,-7.902025875
32.83,-2.1805237868,-2.3113266931,-7.8875876055
32.84,-2.1753707584,-2.3291396236,-7.873149336
32.85,-2.1729924376,-2.3299313094,-7.883295147
32.86,-2.1769563056,-2.3279520949,-7.904367216
32.87,-2.188055136,-2.3402232248,-7.905147663
32.88,-2.1829021076,-2.3556610979,-7.899684534
32.89,-2.176163532,-2.3679322278,-7.906708557
32.90,-2.1955864852,-2.3821825722,-7.91373258
32.91,-2.2225407876,-2.3980162882,-7.9156836975
32.92,-2.2431529012,-2.4166209045,-7.916854368
32.93,-2.2724855244,-2.4387881069,-7.9258295085
32.94,-2.2962687324,-2.4668929528,-7.9297317435
32.95,-2.3057820156,-2.4934144271,-7.923097944
32.96,-2.3085567232,-2.5001437564,-7.9266099555
32.97,-2.3034036948,-2.4906435268,-7.9351948725
32.98,-2.2942867984,-2.4961853274,-7.930902414
32.99,-2.28913377,-2.5025188138,-7.9242686145
33.00,-2.2819988076,-2.4811432972,-7.9414384485
33.01,-2.2764493924,-2.4558093516,-7.967583423
33.02,-2.273278298,-2.4546218229,-7.97616834
33.03,-2.2776385528,-2.458184409,-7.979290128
33.04,-2.271296364,-2.4443299075,-7.9890457155
33.05,-2.2570264392,-2.4328504634,-7.992557727
33.06,-2.2490987032,-2.4415590072,-7.99177728
33.07,-2.2629722412,-2.4474966507,-7.987094598
33.08,-2.2669361092,-2.4316629347,-7.994118621
33.09,-2.2530625712,-2.4193918048,-7.9945088445
33.10,-2.2522697976,-2.4296837202,-7.982411916
33.11,-2.2629722412,-2.4431423788,-7.982411916
33.12,-2.2562336656,-2.4534342942,-7.9937283975
33.13,-2.251477024,-2.4720389105,-7.996459962
33.14,-2.2518734108,-2.4969770132,-7.995679515
33.15,-2.255440892,-2.513602415,-8.002703538
33.16,-2.2649541752,-2.5302278168,-8.012068902
