2022.05.23 11:02:00,,,
GOSHO,,,
F1,,,
,N14W,N76E,
TIME(s),STREAM(gal),DAMAXIS(gal),U-D(gal)
17.61,-0.32050232,-2.6288649856,-7.0034097609
17.62,-0.3225054595,-2.5906398464,-6.9464325978
17.63,-0.3188998084,-2.557537664,-6.8735177667
17.64,-0.3056790877,-2.5295584384,-6.8033920275
17.65,-0.2788370184,-2.5074903168,-6.7631494158
17.66,-0.2435817632,-2.4897570048,-6.7631494158
17.67,-0.2095283917,-2.4562607488,-6.7866574761
17.68,-0.1810838108,-2.399908224,-6.8157437202
17.69,-0.1614530437,-2.3333097856,-6.837259572
17.70,-0.1474310672,-2.2615883904,-6.8512050315
17.71,-0.1398191371,-2.191049216,-6.8699317914
17.72,-0.1346109744,-2.1354848384,-6.8938382934
17.73,-0.1273996722,-2.1145989376,-6.908979078
17.74,-0.1153808352,-2.1311500288,-6.9085806363
17.75,-0.1077689051,-2.1760744192,-6.901010244
17.76,-0.1049645098,-2.2458254464,-6.9037993359
17.77,-0.096150696,-2.3262164608,-6.9233229792
17.78,-0.0797249521,-2.3943911936,-6.9396590889
17.79,-0.0705105104,-2.4483792768,-6.9412528557
17.80,-0.0745167894,-2.5055199488,-6.9217292124
17.81,-0.0877375101,-2.5736946816,-6.8882601096
17.82,-0.1137783236,-2.6367464576,-6.8472206145
17.83,-0.1466298114,-2.6844293632,-6.8141499534
17.84,-0.1894969967,-2.7163493248,-6.7838683842
17.85,-0.232364182,-2.7265952384,-6.7432273308
17.86,-0.2728275999,-2.7147730304,-6.6882423762
17.87,-0.3144929015,-2.6844293632,-6.6284761212
17.88,-0.3453412498,-2.6438397824,-6.5766787002
17.89,-0.3557575752,-2.5977331712,-6.5456002476
17.90,-0.3505494125,-2.5413806464,-6.5204984205
17.91,-0.3345242965,-2.48266368,-6.4918106181
17.92,-0.3160954131,-2.4263111552,-6.4722869748
17.93,-0.3052784598,-2.3790223232,-6.4687009995
17.94,-0.3064803435,-2.3423734784,-6.4798573671
17.95,-0.3136916457,-2.3163646208,-6.5109358197
17.96,-0.3148935294,-2.2986313088,-6.5436080391
17.97,-0.3052784598,-2.2824742912,-6.5718973998
17.98,-0.2864489485,-2.2745928192,-6.606163386
17.99,-0.2568024839,-2.2844446592,-6.6511872981
18.00,-0.2211466008,-2.3017838976,-6.6974065353
18.01,-0.192301392,-2.3143942528,-6.7404382389
18.02,-0.1870932293,-2.3321275648,-6.7870559178
18.03,-0.1991120663,-2.358530496,-6.8400486639
18.04,-0.2175409497,-2.390056384,-6.8958305019
18.05,-0.2395754842,-2.4318281856,-6.9484248063
18.06,-0.2636131582,-2.4940918144,-6.9938471601
18.07,-0.2872502043,-2.5736946816,-7.0225349625
18.08,-0.3088841109,-2.6592086528,-7.0396679556
18.09,-0.3188998084,-2.7415700352,-7.0468399062
18.10,-0.3176979247,-2.8030455168,-7.0452461394
18.11,-0.3152941573,-2.825507712,-7.0384726305
18.12,-0.3201016921,-2.8046218112,-7.0097848281
18.13,-0.3273129943,-2.7529981696,-6.9735266334
18.14,-0.328514878,-2.6824589952,-6.9456357144
18.15,-0.3349249244,-2.6060087168,-6.9241198626
18.16,-0.3509500404,-2.5386221312,-6.9113697282
18.17,-0.3549563194,-2.478722944,-6.9073853112
18.18,-0.3497481567,-2.4263111552,-6.9085806363
18.19,-0.3461425056,-2.3876919424,-6.9149557035
18.20,-0.3389312034,-2.3541956864,-6.9233229792
18.21,-0.3309186454,-2.313212032,-6.9285027213
18.22,-0.3337230407,-2.2769572608,-6.9304949298
18.23,-0.3493475288,-2.2572535808,-6.9296980464
18.24,-0.3785933655,-2.2631646848,-6.9356746719
18.25,-0.408640458,-2.2950846464,-6.9544014318
18.26,-0.4162523881,-2.3411912576,-6.9775110504
18.27,-0.4022304116,-2.3888741632,-6.996636252
18.28,-0.3789939934,-2.4298578176,-7.0173552204
18.29,-0.3521519241,-2.4578370432,-7.0237302876
18.30,-0.3261111106,-2.4834518272,-7.0101832698
18.31,-0.304477204,-2.5173421568,-6.9934487184
18.32,-0.2896539717,-2.5559613696,-6.9763157253
18.33,-0.2720263441,-2.5906398464,-6.9500185731
18.34,-0.2556006002,-2.628470912,-6.924916746
18.35,-0.2479886701,-2.6761538176,-6.9045962193
18.36,-0.2423798795,-2.7195019136,-6.8747130918
18.37,-0.2343673215,-2.7459048448,-6.841243989
18.38,-0.2319635541,-2.7569389056,-6.8141499534
18.39,-0.2371717168,-2.7569389056,-6.7954231935
18.40,-0.2439823911,-2.7364470784,-6.781477734
18.41,-0.2299604146,-2.6958574976,-6.7639462992
18.42,-0.1971089268,-2.6465982976,-6.7523914899
18.43,-0.1590492763,-2.608767232,-6.7428288891
18.44,-0.1213902537,-2.593004288,-6.7444226559
18.45,-0.08012558,-2.596945024,-6.777493317
18.46,-0.0504791154,-2.6194072192,-6.8245094376
18.47,-0.0484759759,-2.658026432,-6.8667442578
18.48,-0.0588923013,-2.6986160128,-6.9065884278
18.49,-0.0665042314,-2.7285656064,-6.936869997
18.50,-0.0745167894,-2.7510278016,-6.9504170148
18.51,-0.0897406496,-2.7695492608,-6.9667531245
18.52,-0.112175812,-2.7754603648,-6.9814954674
18.53,-0.1298034396,-2.7750662912,-6.9803001423
18.54,-0.1422229045,-2.7829477632,-6.9623702658
18.55,-0.1570461368,-2.7967403392,-6.940854414
18.56,-0.1730712528,-2.8022573696,-6.9241198626
18.57,-0.1919007641,-2.7916173824,-6.9165494703
18.58,-0.2111309033,-2.7695492608,-6.9241198626
18.59,-0.2307616704,-2.7415700352,-6.936869997
18.60,-0.2511936933,-2.713196736,-6.9416512974
18.61,-0.2608087629,-2.697433792,-6.9360731136
18.62,-0.2580043676,-2.695463424,-6.9153541452
18.63,-0.2479886701,-2.6978278656,-6.8906507598
18.64,-0.2251528798,-2.6958574976,-6.8695333497
18.65,-0.1979101826,-2.6946752768,-6.865150491
18.66,-0.1662605785,-2.6962515712,-6.881088159
18.67,-0.1414216487,-2.6966456448,-6.9041977776
18.68,-0.136213486,-2.6903404672,-6.9221276541
18.69,-0.1446266719,-2.6714249344,-6.9460341561
18.70,-0.1662605785,-2.648174592,-6.956792082
18.71,-0.20031395,-2.6257123968,-6.9364715553
18.72,-0.2539980886,-2.6060087168,-6.9030024525
18.73,-0.3152941573,-2.5855168896,-6.8623613991
18.74,-0.3637701332,-2.563448768,-6.8225172291
18.75,-0.3974228768,-2.5354695424,-6.8045873526
18.76,-0.4090410859,-2.4929095936,-6.7966185186
18.77,-0.3982241326,-2.441285952,-6.7798839672
18.78,-0.3777921097,-2.4026667392,-6.7679307162
18.79,-0.3505494125,-2.3833571328,-6.7507977231
18.80,-0.3148935294,-2.3845393536,-6.7304771964
18.81,-0.2712250883,-2.4093659904,-6.7245005709
18.82,-0.224351624,-2.447197056,-6.7348600551
18.83,-0.1826863224,-2.4822696064,-6.7488055146
18.84,-0.1466298114,-2.5173421568,-6.7591649988
18.85,-0.116182091,-2.5504443392,-6.7794855255
18.86,-0.0969519518,-2.5729065344,-6.8177359287
18.87,-0.0937469286,-2.5744828288,-6.8563847736
18.88,-0.112175812,-2.5559613696,-6.8739162084
18.89,-0.1446266719,-2.5216769664,-6.8743146501
18.90,-0.1798819271,-2.4763585024,-6.857181657
18.91,-0.2091277638,-2.4326163328,-6.8217203457
18.92,-0.2339666936,-2.3995141504,-6.781477734
18.93,-0.252395577,-2.3774460288,-6.7543836984
18.94,-0.2692219488,-2.368382336,-6.7488055146
18.95,-0.2904552275,-2.370352704,-6.7503992814
18.96,-0.3180985526,-2.3774460288,-6.753586815
18.97,-0.3417355987,-2.3975437824,-6.7687275996
18.98,-0.3621676216,-2.439315584,-6.7962200769
18.99,-0.3773914818,-2.4956681088,-6.8217203457
19.00,-0.376590226,-2.5472917504,-6.8416424307
19.01,-0.3753883423,-2.579211712,-6.8527987983
19.02,-0.3854040398,-2.598915392,-6.8551894485
19.03,-0.4034322953,-2.6174368512,-6.8547910068
19.04,-0.4214605508,-2.6257123968,-6.8476190562
19.05,-0.4350818994,-2.6237420288,-6.8280954129
19.06,-0.4535107828,-2.6217716608,-6.8021967024
19.07,-0.4731415499,-2.6134961152,-6.7830715008
19.08,-0.4923716891,-2.594974656,-6.7595634405
19.09,-0.5160087352,-2.5760591232,-6.7384460304
19.10,-0.5500621067,-2.559508032,-6.7388444721
19.11,-0.5873205014,-2.5362576896,-6.7555790235
19.12,-0.608954408,-2.510248832,-6.7810792923
19.13,-0.6237776403,-2.4873925632,-6.8117593032
19.14,-0.6221751287,-2.4621718528,-6.829290738
19.15,-0.6041468732,-2.4345867008,-6.8265016461
19.16,-0.5696928738,-2.4034548864,-6.8089702113
19.17,-0.5200150142,-2.3719289984,-6.7810792923
19.18,-0.4639271082,-2.350649024,-6.757571232
19.19,-0.4070379464,-2.3356742272,-6.7476101895
19.20,-0.3461425056,-2.3179409152,-6.7500008397
19.21,-0.2828432974,-2.2998135296,-6.7579696737
19.22,-0.2263547635,-2.283656512,-6.7627509741
19.23,-0.1814844387,-2.2730165248,-6.7683291579
19.24,-0.1466298114,-2.2769572608,-6.7770948753
19.25,-0.116182091,-2.2927202048,-6.7898450097
19.26,-0.0969519518,-2.3124238848,-6.8137515117
19.27,-0.088138138,-2.3344920064,-6.8384548971
19.28,-0.0705105104,-2.3577423488,-6.85319724
19.29,-0.0372583947,-2.3853275008,-6.8603691906
19.30,-0.0104163254,-2.4152770944,-6.8607676323
19.31,0.0044069069,-2.4381333632,-6.8500097064
19.32,0.0192301392,-2.4554726016,-6.8408455473
19.33,0.0396621621,-2.4692651776,-6.833275155
19.34,0.0568891618,-2.478722944,-6.8225172291
19.35,0.0725136499,-2.4992147712,-6.8097670947
19.36,0.0893400217,-2.5346813952,-6.7966185186
19.37,0.1101726725,-2.5744828288,-6.7798839672
19.38,0.1294028117,-2.6170427776,-6.7850637093
19.39,0.1466298114,-2.661967168,-6.8097670947
19.40,0.148232323,-2.7057093376,-6.8328767133
19.41,0.1358128581,-2.7403878144,-6.8420408724
19.42,0.1193871142,-2.7679729664,-6.8388533388
19.43,0.0809268358,-2.795952192,-6.8360642469
19.44,0.0236370461,-2.8231432704,-6.833275155
19.45,-0.0364571389,-2.8578217472,-6.8328767133
19.46,-0.0925450449,-2.8940765184,-6.837259572
19.47,-0.1450272998,-2.9204794496,-6.8404471056
19.48,-0.1995126942,-2.9382127616,-6.8539941234
19.49,-0.2535974607,-2.9449120128,-6.8818850424
19.50,-0.2996696692,-2.9287549952,-6.9145572618
19.51,-0.3533538078,-2.8881654144,-6.936869997
19.52,-0.4278705972,-2.8302365952,-6.9484248063
19.53,-0.5071949214,-2.7652144512,-6.9635655909
19.54,-0.5833142224,-2.7025567488,-6.9775110504
19.55,-0.6434084074,-2.6513271808,-6.9747219585
19.56,-0.6958906623,-2.6064027904,-6.9627687075
19.57,-0.7363540802,-2.5650250624,-6.9420497391
19.58,-0.7655999169,-2.5354695424,-6.9161510286
19.59,-0.7607923821,-2.5134014208,-6.9093775197
19.60,-0.7315465454,-2.490545152,-6.9300964881
19.61,-0.6838718253,-2.466900736,-6.9667531245
19.62,-0.6281845472,-2.44325632,-7.0014175524
19.63,-0.564885339,-2.425523008,-7.0225349625
19.64,-0.4975798518,-2.4144889472,-7.0273162629
19.65,-0.4294731088,-2.4006963712,-7.0133708034
19.66,-0.3613663658,-2.386115648,-6.9910580682
19.67,-0.3016728087,-2.3746875136,-6.97272975
19.68,-0.2507930654,-2.3601067904,-6.9536045484
19.69,-0.2075252522,-2.34473792,-6.9281042796
19.70,-0.172269997,-2.338826816,-6.9018071274
19.71,-0.1438254161,-2.346708288,-6.8834788092
19.72,-0.1217908816,-2.3620771584,-6.865150491
19.73,-0.1169833468,-2.3805986176,-6.8416424307
19.74,-0.1185858584,-2.401878592,-6.8308845048
19.75,-0.1173839747,-2.4200059776,-6.8396502222
19.76,-0.1294028117,-2.4310400384,-6.8448299643
19.77,-0.1542417415,-2.4408918784,-6.8420408724
19.78,-0.1798819271,-2.4507437184,-6.8340720384
19.79,-0.1919007641,-2.4586251904,-6.8149468368
19.80,-0.1999133221,-2.4716296192,-6.7782902004
19.81,-0.2051214848,-2.4893629312,-6.7320709632
19.82,-0.1967082989,-2.5078843904,-6.69382056
19.83,-0.176276276,-2.524041408,-6.6591561321
19.84,-0.1622542995,-2.5350754688,-6.6312652131
19.85,-0.1594499042,-2.5405924992,-6.6228979374
19.86,-0.1638568111,-2.553596928,-6.6332574216
19.87,-0.1670618343,-2.5776354176,-6.6503904147
19.88,-0.1714687412,-2.6091613056,-6.6754922418
19.89,-0.176276276,-2.6426575616,-6.7029847191
19.90,-0.1754750202,-2.6828530688,-6.7372507053
19.91,-0.1758756481,-2.72895968,-6.7802824089
19.92,-0.188295113,-2.7652144512,-6.821321904
19.93,-0.220345345,-2.7868884992,-6.8559863319
19.94,-0.2824426695,-2.801863296,-6.8950336185
19.95,-0.3557575752,-2.7987107072,-6.9245183043
19.96,-0.4186561555,-2.770337408,-6.9356746719
19.97,-0.4655296198,-2.7285656064,-6.9296980464
19.98,-0.4991823634,-2.6887641728,-6.9077837529
19.99,-0.5184125026,-2.658026432,-6.8683380246
20.00,-0.5316332233,-2.6367464576,-6.8296891797
20.01,-0.5400464092,-2.6201953664,-6.8141499534
20.02,-0.5384438976,-2.608767232,-6.8261032044
20.03,-0.5284282001,-2.6024620544,-6.8468221728
20.04,-0.5144062236,-2.5941865088,-6.857181657
20.05,-0.4871635264,-2.5855168896,-6.8535956817
20.06,-0.4539114107,-2.5768472704,-6.8448299643
20.07,-0.4318768762,-2.5681776512,-6.8420408724
20.08,-0.4122461091,-2.5547791488,-6.8520019149
20.09,-0.3866059235,-2.5342873216,-6.8687364663
20.10,-0.36056511,-2.5165540096,-6.8866663428
20.11,-0.3389312034,-2.504337728,-6.9093775197
20.12,-0.3209029479,-2.4929095936,-6.9221276541
20.13,-0.2940608786,-2.476752576,-6.9237214209
20.14,-0.2584049955,-2.4617777792,-6.9285027213
20.15,-0.2263547635,-2.4558666752,-6.93288558
20.16,-0.2047208569,-2.4558666752,-6.9269089545
20.17,-0.1878944851,-2.460989632,-6.9185416788
20.18,-0.1686643459,-2.4771466496,-6.9121666116
20.19,-0.1466298114,-2.5078843904,-6.9053931027
20.20,-0.1193871142,-2.5532028544,-6.8938382934
20.21,-0.0973525797,-2.6083731584,-6.8846741343
20.22,-0.0857343706,-2.6623612416,-6.8775021837
20.23,-0.08012558,-2.7064974848,-6.8667442578
20.24,-0.0825293474,-2.7403878144,-6.8488143813
20.25,-0.0937469286,-2.7553626112,-6.8189312538
20.26,-0.096150696,-2.7514218752,-6.7962200769
20.27,-0.0873368822,-2.7297478272,-6.7946263101
20.28,-0.0713117662,-2.695463424,-6.8002044939
20.29,-0.0580910455,-2.6568442112,-6.8006029356
20.30,-0.0500784875,-2.618619072,-6.7926341016
20.31,-0.0460722085,-2.585122816,-6.7731104583
20.32,-0.0556872781,-2.5677835776,-6.7412351223
20.33,-0.084131859,-2.5618724736,-6.7205161539
20.34,-0.1185858584,-2.555567296,-6.7237036875
20.35,-0.1506360904,-2.549656192,-6.7396413555
20.36,-0.1838882061,-2.5441391616,-6.7571727903
20.37,-0.2175409497,-2.5374399104,-6.777493317
20.38,-0.2391748563,-2.5331051008,-6.789446568
20.39,-0.2551999723,-2.539804352,-6.7922356599
20.40,-0.260408135,-2.5539910016,-6.7958216352
20.41,-0.2547993444,-2.5662072832,-6.8113608615
20.42,-0.2463861585,-2.5614784,-6.8392517805
20.43,-0.2303610425,-2.5409865728,-6.865150491
20.44,-0.2119321591,-2.5055199488,-6.8763068586
20.45,-0.2103296475,-2.455078528,-6.8866663428
20.46,-0.2235503682,-2.3912386048,-6.9006118023
20.47,-0.2407773679,-2.3128179584,-6.9081821946
20.48,-0.260408135,-2.2328210176,-6.8966273853
20.49,-0.2748307394,-2.1630699904,-6.8759084169
20.50,-0.2896539717,-2.116175232,-6.8543925651
20.51,-0.3048778319,-2.0921367424,-6.8328767133
20.52,-0.316496041,-2.0909545216,-6.8145483951
20.53,-0.3293161338,-2.1189337472,-6.8137515117
20.54,-0.3501487846,-2.1681929472,-6.8245094376
20.55,-0.3721833191,-2.2170580736,-6.8320798299
20.56,-0.3874071793,-2.260012096,-6.8380564554
20.57,-0.3954197373,-2.2982372352,-6.8269000878
20.58,-0.3930159699,-2.3344920064,-6.8017982607
20.59,-0.3769908539,-2.3786282496,-6.7778917587
20.60,-0.3461425056,-2.437345216,-6.7531883733
20.61,-0.2968652739,-2.5031555072,-6.7237036875
20.62,-0.2439823911,-2.563448768,-6.6954143268
20.63,-0.1967082989,-2.6174368512,-6.6671249661
20.64,-0.1578473926,-2.667878272,-6.6452106726
20.65,-0.1354122302,-2.7108322944,-6.6651327576
20.66,-0.1386172534,-2.7403878144,-6.7149379701
20.67,-0.156244881,-2.7533922432,-6.7539852567
20.68,-0.1822856945,-2.7573329792,-6.7850637093
20.69,-0.2223484845,-2.760485568,-6.8177359287
20.70,-0.2672188093,-2.7585152,-6.8480174979
20.71,-0.3036759482,-2.752604096,-6.8763068586
20.72,-0.3305180175,-2.7431463296,-6.9022055691
20.73,-0.3465431335,-2.7313241216,-6.9145572618
20.74,-0.3557575752,-2.7238367232,-6.912963495
20.75,-0.3657732727,-2.7317181952,-6.901010244
20.76,-0.3785933655,-2.7533922432,-6.8934398517
20.77,-0.3994260163,-2.7813714688,-6.8982211521
20.78,-0.4282712251,-2.803833664,-6.9061899861
20.79,-0.452709527,-2.8081684736,-6.9069868695
20.80,-0.4723402941,-2.8002870016,-6.9030024525
20.81,-0.4827566195,-2.7931936768,-6.8946351768
20.82,-0.4743434336,-2.7955581184,-6.8775021837
20.83,-0.4551132944,-2.7994988544,-6.8631582825
20.84,-0.4262680856,-2.7892529408,-6.8579785404
20.85,-0.3858046677,-2.7593033472,-6.8512050315
20.86,-0.340533715,-2.7120145152,-6.845228406
20.87,-0.2940608786,-2.6596027264,-6.8543925651
20.88,-0.2479886701,-2.6099494528,-6.885072576
20.89,-0.2015158337,-2.559508032,-6.9213307707
20.90,-0.1566455089,-2.5173421568,-6.9555967569
20.91,-0.1213902537,-2.494485888,-6.9814954674
20.92,-0.0965513239,-2.4830577536,-6.9898627431
20.93,-0.0873368822,-2.4783288704,-6.9894643014
20.94,-0.0929456728,-2.4834518272,-6.9934487184
20.95,-0.1033619982,-2.4940918144,-6.9946440435
20.96,-0.1237940211,-2.5031555072,-6.9862767678
20.97,-0.1514373462,-2.5098547584,-6.9675500079
20.98,-0.172269997,-2.514189568,-6.9396590889
20.99,-0.1806831829,-2.5177362304,-6.916947912
21.00,-0.1818850666,-2.5169480832,-6.9057915444
21.01,-0.1790806713,-2.5098547584,-6.8958305019
21.02,-0.1662605785,-2.4996088448,-6.889056993
21.03,-0.1438254161,-2.4956681088,-6.8882601096
21.04,-0.1290021838,-2.4956681088,-6.8870647845
21.05,-0.1233933932,-2.4960621824,-6.8886585513
21.06,-0.1233933932,-2.4948799616,-6.9018071274
21.07,-0.1233933932,-2.4869984896,-6.9281042796
21.08,-0.1269990443,-2.4759644288,-6.9468310395
21.09,-0.1390178813,-2.4696592512,-6.9460341561
21.10,-0.1546423694,-2.468871104,-6.9348777885
21.11,-0.1718693691,-2.4716296192,-6.9217292124
21.12,-0.1874938572,-2.4850281216,-6.9205338873
21.13,-0.2031183453,-2.5035495808,-6.9197370039
21.14,-0.2227491124,-2.516159936,-6.9205338873
21.15,-0.2475880422,-2.527982144,-6.9229245375
21.16,-0.28043953,-2.543745088,-6.9161510286
21.17,-0.316496041,-2.5559613696,-6.9065884278
21.18,-0.3509500404,-2.5602961792,-6.8802912756
21.19,-0.3834009003,-2.5622665472,-6.8440330809
21.20,-0.4098423417,-2.575270976,-6.8153452785
21.21,-0.4194574113,-2.6020679808,-6.8006029356
21.22,-0.4138486207,-2.6355642368,-6.789446568
21.23,-0.4010285279,-2.671819008,-6.7778917587
21.24,-0.3910128304,-2.7068915584,-6.7723135749
21.25,-0.3789939934,-2.7254130176,-6.7762979919
21.26,-0.3681770401,-2.7238367232,-6.7886496846
21.27,-0.3677764122,-2.7061034112,-6.8025951441
21.28,-0.3713820633,-2.6773360384,-6.8117593032
21.29,-0.3729845749,-2.6355642368,-6.8069780028
21.30,-0.3697795517,-2.5859109632,-6.793430985
21.31,-0.3601644821,-2.5429569408,-6.7890481263
21.32,-0.3429374824,-2.5067021696,-6.7946263101
21.33,-0.3160954131,-2.4716296192,-6.7882512429
21.34,-0.288452088,-2.4404978048,-6.7810792923
21.35,-0.2543987165,-2.4133067264,-6.7886496846
21.36,-0.2159384381,-2.3857215744,-6.8033920275
21.37,-0.1794812992,-2.3589245696,-6.8137515117
21.38,-0.1490335788,-2.3376445952,-6.8229156708
21.39,-0.1382166255,-2.3242460928,-6.8340720384
21.40,-0.1434247882,-2.3128179584,-6.8249078793
21.41,-0.1466298114,-2.30533056,-6.7966185186
21.42,-0.1506360904,-2.3108475904,-6.7699229247
21.43,-0.1626549274,-2.328974976,-6.7400397972
21.44,-0.1746737644,-2.3557719808,-6.7173286203
21.45,-0.1890963688,-2.3853275008,-6.7113519948
21.46,-0.2015158337,-2.4125185792,-6.7201177122
21.47,-0.2115315312,-2.4389215104,-6.7332662883
21.48,-0.2231497403,-2.4645362944,-6.7404382389
21.49,-0.2415786237,-2.4968503296,-6.7511961648
21.50,-0.2612093908,-2.5323169536,-6.7659385077
21.51,-0.2780357626,-2.5602961792,-6.7806808506
21.52,-0.292458367,-2.5827583744,-6.7878528012
21.53,-0.3080828551,-2.6032502016,-6.7906418931
21.54,-0.328514878,-2.6229538816,-6.797415402
21.55,-0.3513506683,-2.6406871936,-6.809368653
21.56,-0.3625682495,-2.6615730944,-6.8189312538
21.57,-0.3649720169,-2.6844293632,-6.8276969712
21.58,-0.3609657379,-2.7076797056,-6.8249078793
21.59,-0.3469437614,-2.7218663552,-6.8137515117
21.60,-0.32050232,-2.7265952384,-6.8041889109
21.61,-0.2808401579,-2.7325063424,-6.7978138437
21.62,-0.2487899259,-2.7380233728,-6.7990091688
21.63,-0.2307616704,-2.7293537536,-6.8037904692
21.64,-0.2131340428,-2.7045271168,-6.8041889109
21.65,-0.1931026478,-2.6781241856,-6.7982122854
21.66,-0.1782794155,-2.6517212544,-6.7970169603
21.67,-0.1730712528,-2.63044128,-6.8010013773
21.68,-0.1718693691,-2.6288649856,-6.7986107271
21.69,-0.1654593227,-2.64029312,-6.8041889109
21.70,-0.16025116,-2.6458101504,-6.8205250206
21.71,-0.1634561832,-2.642263488,-6.8324782716
21.72,-0.1706674854,-2.636352384,-6.8356658052
21.73,-0.1674624622,-2.6296531328,-6.833275155
21.74,-0.1514373462,-2.6209835136,-6.8384548971
21.75,-0.1278003001,-2.6111316736,-6.8484159396
21.76,-0.1045638819,-2.5953687296,-6.8500097064
21.77,-0.0793243242,-2.5717243136,-6.8559863319
21.78,-0.056087906,-2.5547791488,-6.8755099752
21.79,-0.0552866502,-2.5484739712,-6.8858694594
21.80,-0.0809268358,-2.5453213824,-6.8786975088
21.81,-0.1197877421,-2.5445332352,-6.8695333497
21.82,-0.1698662296,-2.55162656,-6.8643536076
21.83,-0.2355692052,-2.5606902528,-6.8535956817
21.84,-0.2992690413,-2.5606902528,-6.8472206145
21.85,-0.3533538078,-2.5543850752,-6.841243989
21.86,-0.4058360627,-2.545715456,-6.8300876214
21.87,-0.4579176897,-2.5362576896,-6.8225172291
21.88,-0.5079961772,-2.5303465856,-6.8105639781
21.89,-0.5564721531,-2.5204947456,-6.7986107271
21.90,-0.5873205014,-2.5106429056,-6.7942278684
21.91,-0.6065506406,-2.5193125248,-6.7998060522
21.92,-0.6133613149,-2.5366517632,-6.8073764445
21.93,-0.6041468732,-2.5449273088,-6.8025951441
21.94,-0.5773048039,-2.5504443392,-6.7942278684
21.95,-0.540847665,-2.5543850752,-6.7922356599
21.96,-0.4959773402,-2.5543850752,-6.7966185186
21.97,-0.4354825273,-2.5543850752,-6.8045873526
21.98,-0.3749877144,-2.5559613696,-6.8109624198
21.99,-0.3213035758,-2.5508384128,-6.8169390453
22.00,-0.2720263441,-2.5354695424,-6.8284938546
22.01,-0.2311622983,-2.5177362304,-6.8404471056
22.02,-0.2063233685,-2.5070962432,-6.8440330809
